ID,dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,fuel_swelling,fuel_gas_swelling
2475,1.44E-05,0.8884908823,0.04625783727,2.42E-09,47017.03183,5.76E-08,2.06E-09,3.09E-18,3.24E-07,23.11879611,1.768471614
2476,7.31E-05,0.7431379582,0.0790049873,4.33E-09,27723.75994,2.61E-08,1.80E-09,2.02E-18,8.36E-07,42.31025362,20.95992913
2477,3.11E-05,0.5215622889,0.04288690306,1.97E-09,12639.99291,9.88E-08,1.31E-09,1.90E-18,6.13E-07,50.14203187,28.79170737
2478,8.97E-05,0.7730597843,0.05227386608,1.89E-09,16289.36194,2.70E-07,1.11E-09,2.52E-18,4.40E-07,60.53664651,39.18632201
2479,3.68E-05,0.8631466932,0.03425606349,3.84E-09,27012.58349,1.75E-07,2.45E-09,3.63E-18,4.70E-07,31.86772629,10.51740179
2480,7.66E-05,0.5620115431,0.0314434746,1.71E-09,9572.650176,1.72E-07,6.63E-10,3.96E-18,9.99E-07,70.6063017,49.25597721
2481,4.53E-05,0.905149846,0.02553096464,7.79E-10,16397.08597,2.31E-07,1.16E-09,2.90E-18,5.66E-07,44.85283023,23.50250574
2482,7.55E-05,0.6661705387,0.03193810603,4.82E-09,24020.27302,3.01E-07,7.56E-10,3.53E-18,9.91E-07,63.52287923,42.17255473
2483,9.72E-05,0.5647626607,0.04925890595,2.86E-09,41294.30706,3.27E-07,2.57E-09,2.86E-18,5.45E-07,65.92896654,44.57864204
2484,3.23E-05,0.7088625698,0.01089914529,3.96E-09,9418.46627,2.89E-07,2.81E-09,3.34E-18,2.70E-07,36.56706885,15.21674435
2485,4.61E-05,0.8893653972,0.02931621295,1.27E-09,41164.95836,1.36E-07,4.57E-10,2.28E-18,5.67E-07,45.5147069,24.16438241
2486,8.08E-05,0.5069044743,0.06043960135,7.22E-10,9182.385868,5.82E-08,1.83E-09,1.09E-18,4.49E-07,123.9506982,102.6003738
2487,1.04E-05,0.7907929997,0.0253653839,3.20E-09,12171.92499,2.97E-07,2.08E-09,1.06E-18,6.90E-07,23.27586459,1.925540094
2488,6.53E-05,0.64366432,0.04152718942,1.34E-09,18017.84123,1.30E-07,2.54E-09,1.11E-18,7.26E-07,72.79346026,51.44313576
2489,5.81E-05,0.8366317664,0.05908351337,8.60E-10,40801.05083,1.86E-07,1.39E-09,2.14E-18,8.44E-07,53.49176935,32.14144485
2490,4.30E-05,0.8756404851,0.04528250887,4.64E-09,8263.530477,3.00E-07,2.15E-09,2.42E-18,6.06E-07,33.95755929,12.6072348
2491,3.00E-05,0.8151081119,0.01598208073,4.61E-09,49164.21258,3.90E-07,2.31E-09,2.08E-18,5.62E-07,29.50516128,8.154836787
2492,6.02E-05,0.5379012489,0.03043780857,4.12E-09,20706.69436,2.51E-07,9.69E-10,2.66E-18,7.77E-07,60.69246674,39.34214224
2493,8.90E-05,0.7505610374,0.02617124035,4.05E-09,29344.734,2.99E-07,1.70E-09,1.55E-18,5.40E-07,70.3720069,49.0216824
2494,2.68E-05,0.8257194441,0.03951104031,2.73E-09,33758.7878,3.91E-07,1.10E-09,3.15E-18,6.03E-07,24.07066264,2.720338141
2495,9.64E-05,0.7952291061,0.03367793383,1.21E-09,22239.02202,3.85E-07,1.98E-09,1.88E-18,6.32E-07,78.64290341,57.29257891
2496,2.19E-05,0.7041885671,0.01702691256,1.28E-09,6929.289378,2.42E-07,5.54E-10,1.48E-18,8.92E-07,33.96833289,12.61800839
2497,3.26E-05,0.7174426082,0.06981042102,4.85E-09,38732.72046,8.72E-08,1.80E-09,2.84E-18,5.55E-07,27.21077805,5.860453558
2498,9.02E-05,0.774887686,0.05455429364,1.78E-09,28538.10283,3.26E-07,5.18E-10,3.95E-18,3.36E-07,60.61083858,39.26051408
2499,6.71E-05,0.6713352073,0.05041878878,6.67E-10,39641.14202,1.94E-07,9.14E-10,3.51E-18,5.77E-07,68.68086449,47.33053999
2500,2.08E-05,0.7017606296,0.06881675731,3.97E-09,31922.57193,4.16E-08,2.03E-09,1.73E-18,4.20E-07,22.89552631,1.545201818
2501,2.52E-05,0.7831790711,0.02561178582,3.69E-09,10678.78651,1.34E-08,2.92E-09,3.19E-18,5.44E-07,24.91922668,3.568902181
2502,5.36E-05,0.83365595,0.03919357427,2.18E-09,44871.07015,8.60E-08,1.09E-09,1.82E-18,4.39E-07,48.11931632,26.76899183
2503,3.57E-05,0.8639433972,0.03699401607,1.38E-09,30027.08703,2.94E-08,2.48E-09,3.63E-18,3.74E-07,33.10090355,11.75057905
2504,3.97E-05,0.822481288,0.02638790651,4.30E-09,30985.64844,8.40E-09,1.10E-09,3.37E-18,6.29E-07,36.21790062,14.86757613
2505,3.93E-05,0.5904363412,0.01730031933,3.25E-09,23061.57445,5.45E-08,1.54E-09,3.96E-18,8.80E-07,46.8069819,25.4566574
2506,2.50E-05,0.9029492169,0.03730845746,9.82E-10,27964.26656,2.83E-07,2.29E-09,3.52E-18,3.06E-07,25.88917656,4.538852066
2507,2.71E-05,0.5460925794,0.04801973119,1.03E-09,19095.19889,3.70E-07,2.98E-09,2.84E-18,3.16E-07,42.41251213,21.06218764
2508,4.58E-05,0.8546472986,0.0748458194,1.84E-09,45485.35225,1.11E-07,1.60E-09,3.95E-18,8.17E-07,31.97421691,10.62389242
2509,1.36E-05,0.7250651343,0.03113617641,4.93E-09,38544.49562,2.43E-07,2.20E-09,2.61E-18,6.89E-07,21.43587442,0.08554992434
2510,1.99E-05,0.5845172914,0.05670806344,2.41E-09,21291.38897,3.55E-07,1.08E-09,1.15E-18,9.21E-07,29.36810789,8.017783399
2511,6.65E-05,0.7366363892,0.0669941544,4.84E-09,49055.62136,2.05E-07,7.80E-10,3.51E-18,9.58E-07,44.52672856,23.17640406
2512,5.26E-05,0.6572808082,0.06914897858,2.91E-09,10207.16166,2.70E-07,5.98E-10,2.25E-18,5.49E-07,41.56768964,20.21736514
2513,8.27E-05,0.5194305001,0.0794788313,2.31E-09,47782.32203,1.99E-07,1.13E-09,1.78E-18,8.51E-07,57.71605767,36.36573318
2514,7.42E-05,0.5171747069,0.02973868781,2.92E-09,48864.43358,2.85E-07,6.65E-10,3.24E-18,9.66E-07,71.27578731,49.92546282
2515,6.76E-05,0.5865684656,0.06992500459,3.08E-09,21871.18212,7.77E-08,2.36E-09,2.45E-18,7.11E-07,46.19292616,24.84260167
2516,6.73E-05,0.5073548482,0.05022454498,4.50E-09,28957.06629,2.29E-08,2.66E-09,1.01E-18,8.56E-07,62.78399862,41.43367412
2517,5.48E-05,0.6999334946,0.04588541506,2.13E-09,49728.26545,2.99E-08,9.15E-10,1.34E-18,7.60E-07,59.78673032,38.43640582
2518,9.94E-05,0.7509705623,0.03637991274,4.66E-09,44084.90791,3.94E-07,1.14E-09,2.44E-18,6.43E-07,70.56976234,49.21943784
2519,5.53E-05,0.756839024,0.03053648394,7.59E-10,46675.40686,4.32E-08,1.65E-09,1.53E-18,3.31E-07,89.07063842,67.72031392
2520,8.67E-05,0.7444845409,0.05008384448,4.49E-09,35669.33683,2.54E-07,2.48E-09,2.53E-18,2.99E-07,55.55195483,34.20163033
2521,3.13E-05,0.6673360251,0.03338356159,3.55E-09,46715.82201,5.39E-09,1.44E-09,1.17E-18,2.56E-07,80.4001624,59.04983791
2522,4.15E-05,0.7529012831,0.02291288401,2.66E-09,34719.95725,3.08E-07,2.85E-09,1.23E-18,4.13E-07,43.7018329,22.35150841
2523,1.93E-05,0.630259638,0.07117742616,1.88E-09,8592.005489,3.65E-07,1.31E-09,1.69E-18,3.17E-07,24.28619362,2.935869124
2524,6.68E-05,0.5488385565,0.07798030592,3.91E-09,43397.7706,5.24E-08,1.37E-09,3.73E-18,6.10E-07,43.76742684,22.41710235
2525,3.51E-05,0.7770660759,0.02654599515,2.46E-09,31897.5355,8.22E-08,2.57E-09,2.41E-18,8.58E-07,35.00024699,13.6499225
2526,2.35E-05,0.8786137103,0.07513195076,1.73E-09,43822.09834,1.10E-07,3.82E-10,2.32E-18,6.82E-07,28.00098374,6.650659244
2527,6.52E-05,0.8605248928,0.04839976074,2.36E-09,24484.84368,3.95E-07,9.98E-10,3.65E-18,3.91E-07,47.09997912,25.74965463
2528,9.67E-05,0.6352868563,0.03270446389,8.32E-10,33792.42416,3.85E-07,9.50E-10,3.48E-18,3.72E-07,89.29727089,67.9469464
2529,9.50E-05,0.5906499924,0.07394103565,2.30E-09,38697.5777,4.48E-08,1.60E-09,2.99E-18,7.10E-07,57.90025634,36.54993184
2530,6.42E-05,0.5987812942,0.01920039815,2.39E-09,29089.81727,3.17E-07,1.21E-09,3.76E-18,6.80E-07,66.13277486,44.78245037
2531,7.68E-05,0.5661960708,0.06668651379,3.15E-09,12827.73648,1.69E-08,1.57E-09,3.68E-18,7.23E-07,50.42567573,29.07535124
2532,1.07E-05,0.540094526,0.07859149734,4.18E-09,12781.9682,2.87E-07,1.74E-09,3.92E-18,5.64E-07,21.36146848,0.01114398224
2533,9.53E-05,0.5455426595,0.0246856348,1.85E-09,22678.72195,3.00E-09,3.56E-10,2.87E-18,9.31E-07,109.1795216,87.82919711
2534,3.91E-05,0.816375776,0.04231044103,1.70E-09,25099.49824,3.82E-07,2.73E-09,3.33E-18,4.31E-07,34.07843651,12.72811202
2535,7.97E-05,0.823260126,0.05113387475,2.01E-09,38101.76644,6.64E-08,1.98E-09,1.87E-18,3.40E-07,59.46310824,38.11278374
2536,6.49E-05,0.5760625055,0.04048313011,3.07E-09,39327.78273,2.02E-08,2.44E-09,2.54E-18,5.38E-07,59.4679152,38.11759071
2537,4.87E-05,0.5329847984,0.07738136034,1.68E-09,34197.43566,3.80E-08,9.28E-10,3.05E-18,5.11E-07,50.49455294,29.14422844
2538,3.38E-05,0.5264750377,0.01608964539,3.27E-09,21550.16187,3.34E-07,5.31E-10,1.86E-18,8.22E-07,44.35347629,23.0031518
2539,4.63E-05,0.6756813784,0.07327134962,4.20E-09,16711.47022,3.52E-07,7.74E-10,2.87E-18,9.86E-07,35.68005588,14.32973139
2540,3.86E-05,0.7584360573,0.01587380185,1.03E-09,23428.38621,1.53E-07,3.00E-09,1.97E-18,5.40E-07,51.06241035,29.71208586
2541,3.43E-05,0.5058153678,0.05526843086,2.96E-09,15165.20924,2.78E-07,1.15E-09,3.75E-18,6.05E-07,36.56979217,15.21946768
2542,7.19E-05,0.7039934717,0.02481867516,4.97E-09,48687.16369,3.88E-07,9.41E-10,1.31E-18,7.96E-07,65.15649865,43.80617415
2543,4.06E-05,0.7031913671,0.02023476974,1.10E-09,19993.77627,1.05E-07,6.48E-10,3.08E-18,7.28E-07,51.43024092,30.07991642
2544,2.20E-05,0.7149593459,0.01911924931,2.26E-09,22542.79267,2.21E-07,8.39E-10,2.59E-18,8.09E-07,24.35199469,3.001670194
2545,4.42E-05,0.6086797009,0.02516309608,1.11E-09,7835.990168,3.35E-07,1.99E-09,1.56E-18,9.24E-07,65.05964507,43.70932057
2546,9.96E-05,0.5011624248,0.06802768034,3.12E-09,15550.96181,1.56E-07,2.89E-09,2.27E-18,9.29E-07,56.27700761,34.92668311
2547,3.37E-05,0.5557649099,0.01160812717,4.53E-09,27632.5748,1.67E-07,1.49E-09,1.39E-18,7.35E-07,43.98470601,22.63438151
2548,2.54E-05,0.8688468727,0.0378553338,2.98E-09,10516.9058,1.81E-07,2.25E-09,1.52E-18,5.21E-07,23.44135977,2.091035273
2549,4.00E-05,0.7621849908,0.06682218644,4.65E-09,33556.26801,7.23E-08,2.16E-09,3.97E-18,4.45E-07,30.78821335,9.437888858
2550,2.39E-05,0.5166630225,0.03345627972,1.91E-09,39143.90422,3.07E-07,2.45E-09,2.39E-18,2.84E-07,35.18698146,13.83665696
2551,3.47E-05,0.7859030523,0.02721349118,1.82E-09,20921.61491,9.81E-08,1.59E-09,2.20E-18,7.03E-07,35.36235299,14.01202849
2552,1.44E-05,0.648706329,0.0654414042,3.06E-09,46545.99542,1.91E-07,2.41E-09,1.51E-18,7.17E-07,23.80227291,2.451948414
2553,4.84E-05,0.6835529243,0.01513273676,3.40E-09,28035.29935,2.80E-07,2.83E-09,3.39E-18,3.03E-07,52.34372397,30.99339947
2554,3.68E-05,0.6130315078,0.0695925189,2.22E-09,17370.98225,1.93E-07,2.97E-09,3.77E-18,8.22E-07,31.93377385,10.58344936
2555,7.86E-05,0.5970838376,0.02006818609,4.78E-09,9686.610862,8.65E-08,8.00E-10,3.91E-18,3.64E-07,73.24851415,51.89818965
2556,2.23E-05,0.5859783994,0.01985448396,3.11E-09,22725.6464,3.31E-07,1.94E-09,1.18E-18,6.19E-07,29.15425614,7.803931647
2557,7.94E-05,0.7006189432,0.07212240499,3.49E-09,23648.47876,3.46E-07,1.92E-09,3.86E-18,4.35E-07,44.92494354,23.57461905
2558,6.29E-05,0.7108611568,0.05346181749,3.00E-09,17797.75254,3.42E-07,2.56E-09,2.60E-18,3.56E-07,46.82572203,25.47539754
2559,5.79E-05,0.5291670536,0.07880589135,1.57E-09,38981.03299,9.70E-08,5.75E-10,3.28E-18,6.61E-07,51.77868882,30.42836433
2560,6.26E-05,0.8033432416,0.01804939541,3.85E-09,15203.93961,1.15E-07,1.85E-09,2.23E-18,5.68E-07,57.32292114,35.97259664
2561,5.05E-05,0.5729734036,0.04601833917,3.10E-09,18791.65669,1.52E-07,2.24E-09,2.83E-18,4.96E-07,47.36848435,26.01815985
2562,4.23E-05,0.8003158408,0.03973612354,4.31E-09,44784.51469,1.99E-07,4.50E-10,2.12E-18,3.92E-07,37.07471358,15.72438908
2563,9.77E-05,0.6376552016,0.06614085891,4.40E-09,9292.991607,8.93E-08,1.72E-09,2.88E-18,3.97E-07,53.87597256,32.52564807
2564,3.07E-05,0.5037161004,0.02042239584,4.60E-09,8316.466631,1.99E-07,1.65E-09,2.97E-18,8.91E-07,40.46519491,19.11487042
2565,6.14E-05,0.8742837235,0.05519757678,1.09E-09,12528.20964,2.90E-07,9.19E-10,2.55E-18,5.15E-07,48.3730332,27.0227087
2566,5.99E-05,0.6260772082,0.07026606303,3.95E-09,35616.4017,2.20E-08,2.10E-09,2.69E-18,9.01E-07,42.77105374,21.42072925
2567,2.31E-05,0.8433836478,0.01613150161,3.46E-09,21423.44129,2.68E-07,1.51E-09,3.57E-18,9.30E-07,22.29321978,0.9428952863
2568,5.82E-05,0.568899992,0.06832627336,3.01E-09,20210.81449,3.58E-07,8.17E-10,1.76E-18,3.35E-07,47.1980796,25.84775511
2569,8.39E-05,0.6123560892,0.03371345692,3.32E-09,21767.24977,2.14E-07,5.64E-10,2.23E-18,7.39E-07,71.00897945,49.65865496
2570,8.76E-05,0.694864627,0.02734955854,4.99E-09,35781.89949,2.90E-07,1.19E-09,1.02E-18,7.99E-07,72.04068773,50.69036323
2571,4.52E-05,0.7183327318,0.02917673334,2.19E-09,49919.58203,3.42E-07,7.54E-10,3.87E-18,4.38E-07,44.61346735,23.26314285
2572,3.12E-05,0.6397121916,0.02175653926,6.04E-10,29158.21596,1.43E-07,2.21E-09,3.91E-18,3.26E-07,54.70011284,33.34978835
2573,3.07E-05,0.7321466859,0.02863379056,4.22E-09,19566.61354,3.50E-07,3.99E-10,3.15E-18,8.95E-07,29.72283423,8.372509731
2574,1.71E-05,0.7332063036,0.04662058371,1.38E-09,21158.72232,9.49E-08,4.41E-10,3.42E-18,6.02E-07,26.74425922,5.393934727
2575,2.09E-05,0.8869063713,0.06414939797,2.11E-09,42584.18053,1.56E-07,2.26E-09,3.27E-18,2.57E-07,22.86033567,1.510011179
2576,7.46E-05,0.758822153,0.04687010736,1.07E-09,49186.22114,3.12E-07,1.72E-09,3.56E-18,4.23E-07,60.30289937,38.95257487
2577,4.59E-05,0.5512034712,0.03361242015,1.50E-09,32025.7983,7.44E-08,2.45E-09,1.06E-18,7.91E-07,84.8273376,63.47701311
2578,5.49E-05,0.8449850599,0.05845611032,2.00E-09,24186.60682,2.35E-07,2.22E-09,2.25E-18,7.42E-07,40.70319764,19.35287315
2579,7.58E-05,0.730483685,0.04385351089,2.73E-09,16168.23425,1.93E-07,3.31E-10,2.38E-18,3.13E-07,60.87354972,39.52322523
2580,9.32E-05,0.5722443859,0.01364038219,4.70E-09,38288.4155,1.83E-07,1.66E-09,3.17E-18,9.01E-07,85.81066356,64.46033907
2581,4.73E-05,0.5719679018,0.07736848961,1.77E-09,42825.34474,3.02E-07,2.98E-09,3.98E-18,6.64E-07,36.90284416,15.55251967
2582,8.25E-05,0.6192771716,0.03499586621,2.62E-09,28586.27412,1.74E-07,1.53E-09,2.45E-18,9.20E-07,68.14989269,46.79956819
2583,9.84E-05,0.5144797422,0.01531883705,8.58E-10,8891.212803,2.34E-07,2.86E-09,1.65E-18,5.53E-07,118.7147287,97.36440421
2584,1.76E-05,0.666577421,0.0656914626,4.37E-09,31607.12648,3.48E-07,4.06E-10,2.37E-18,5.91E-07,22.2096465,0.8593220077
2585,2.14E-05,0.51999702,0.02157179905,3.82E-09,34101.0598,1.07E-07,2.67E-09,1.93E-18,4.93E-07,28.82534987,7.475025374
2586,7.83E-05,0.6614845555,0.01424886296,1.74E-09,13403.92374,1.88E-07,1.52E-09,3.54E-18,7.65E-07,75.29422399,53.94389949
2587,8.41E-05,0.8798553016,0.01491434778,3.70E-09,12550.10149,3.88E-07,7.62E-10,3.20E-18,5.08E-07,68.63862179,47.28829729
2588,6.70E-05,0.5078787001,0.03750695641,2.78E-09,31477.81389,2.65E-07,1.48E-09,1.35E-18,5.16E-07,68.05809626,46.70777177
2589,7.24E-05,0.7264184377,0.05709780638,3.98E-09,25670.90607,3.16E-07,2.14E-09,2.01E-18,7.99E-07,48.97895185,27.62862735
2590,3.82E-05,0.5587403221,0.06076063989,1.83E-09,10648.33107,2.71E-07,6.83E-10,3.67E-18,2.92E-07,37.70593734,16.35561285
2591,8.77E-05,0.7402646883,0.04842461998,4.38E-09,31191.1291,3.58E-07,8.72E-10,2.22E-18,6.48E-07,59.2492125,37.89888801
2592,6.44E-05,0.5599437875,0.01339189385,2.04E-09,29245.59691,3.93E-07,2.66E-09,2.77E-18,6.63E-07,71.66692097,50.31659648
2593,6.22E-05,0.8963217683,0.06596666437,4.76E-09,29776.04423,3.76E-08,8.34E-10,1.09E-18,6.00E-07,42.77510251,21.42477801
2594,2.32E-05,0.6778852953,0.02447248164,2.15E-09,19293.95341,2.51E-07,3.03E-10,3.16E-18,7.38E-07,25.41941841,4.069093911
2595,1.25E-05,0.6323462657,0.04401050513,1.33E-09,44149.944,2.61E-07,2.51E-09,1.21E-18,6.92E-07,30.16149811,8.81117362
2596,6.95E-05,0.8881366456,0.02808206489,4.14E-09,13243.83362,3.18E-07,2.41E-09,3.59E-18,7.80E-07,54.46927849,33.11895399
2597,6.90E-05,0.7418721029,0.01832986318,2.93E-09,20780.03947,3.53E-07,2.53E-09,2.71E-18,8.38E-07,63.6463161,42.29599161
2598,7.11E-05,0.6839551312,0.0331948999,2.81E-09,29467.01387,1.39E-07,1.53E-09,1.79E-18,4.11E-07,63.14620531,41.79588082
2599,7.77E-05,0.8492752045,0.04878684611,2.41E-09,31460.3404,1.77E-07,2.92E-09,3.40E-18,7.13E-07,51.60167541,30.25135092
2600,6.62E-05,0.8958538636,0.05411577456,4.77E-09,38377.23092,1.69E-07,2.34E-09,2.69E-18,5.05E-07,43.55299314,22.20266864
2601,5.88E-05,0.6967121704,0.01103072535,4.61E-09,47148.53407,2.19E-07,2.85E-09,1.03E-18,3.86E-07,63.25235191,41.90202741
2602,5.28E-05,0.7227047275,0.05210386682,4.29E-09,49554.41637,3.26E-07,4.91E-10,3.93E-18,5.98E-07,43.72004201,22.36971752
2603,1.27E-05,0.8207067991,0.0106556595,4.67E-09,38866.09988,3.21E-07,1.74E-09,3.79E-18,5.14E-07,21.38596957,0.0356450748
2604,7.77E-05,0.6142623153,0.01997432687,2.35E-09,36904.12877,1.23E-07,2.52E-09,2.61E-18,2.75E-07,74.83717846,53.48685396
2605,3.34E-05,0.5995152549,0.02401829635,1.42E-09,38216.87585,2.91E-07,1.20E-09,3.22E-18,9.61E-07,41.19523728,19.84491278
2606,3.18E-05,0.5524935228,0.0530533699,1.87E-09,10582.20858,2.17E-07,1.97E-09,2.49E-18,4.47E-07,34.48528344,13.13495895
2607,5.92E-05,0.8330719831,0.04224563058,6.46E-10,43845.01103,3.55E-07,2.39E-09,2.93E-18,4.66E-07,57.21629463,35.86597014
2608,3.70E-05,0.7141567078,0.02379525529,4.23E-09,13493.58831,2.62E-07,4.45E-10,2.92E-18,6.77E-07,37.46423886,16.11391436
2609,4.33E-05,0.8852307812,0.05782784664,3.51E-09,46132.66735,6.18E-08,1.25E-09,1.52E-18,7.32E-07,33.73853783,12.38821334
2610,4.08E-05,0.5369786631,0.01473756255,3.43E-09,46186.19107,3.09E-07,1.11E-09,3.64E-18,8.29E-07,51.31636995,29.96604546
2611,3.64E-05,0.6321713137,0.03298038626,2.97E-09,22079.02777,3.94E-07,1.55E-09,3.61E-18,6.74E-07,38.64929376,17.29896927
2612,3.97E-05,0.7357226541,0.07888379985,1.41E-09,29837.25182,3.89E-07,3.63E-10,1.46E-18,3.60E-07,44.0012082,22.65088371
2613,4.81E-05,0.5083145485,0.07622628785,3.45E-09,38431.93028,6.37E-08,6.99E-10,2.18E-18,5.61E-07,43.13623072,21.78590623
2614,5.75E-05,0.7395065003,0.06231256998,1.40E-09,46482.87531,2.66E-07,1.28E-09,1.66E-18,5.70E-07,51.51840452,30.16808003
2615,8.31E-05,0.816594806,0.01258794518,1.53E-09,34595.46713,1.51E-07,2.22E-09,2.11E-18,9.40E-07,78.94577312,57.59544862
2616,3.02E-05,0.9000974371,0.0141594823,4.31E-09,20364.85518,1.89E-09,1.27E-09,2.93E-18,3.09E-07,26.56553822,5.21521372
2617,5.77E-05,0.7661756878,0.04120419701,2.99E-09,40443.45048,2.22E-07,2.64E-09,3.55E-18,3.43E-07,47.27347348,25.92314899
2618,7.96E-05,0.702858334,0.07231713596,8.11E-10,43910.86999,5.14E-08,3.97E-10,2.94E-18,9.71E-07,78.59036339,57.2400389
2619,1.09E-05,0.8651793032,0.04332147791,4.21E-09,26294.09382,1.18E-07,1.08E-09,3.83E-18,3.39E-07,21.43397654,0.08365204768
2620,5.69E-05,0.6408269483,0.01084920925,3.55E-09,49951.08791,1.19E-07,2.59E-09,3.92E-18,6.42E-07,62.56255901,41.21223451
2621,7.12E-05,0.8174381994,0.05890370975,2.56E-09,31786.64155,2.83E-07,1.07E-09,1.18E-18,5.41E-07,52.7533609,31.4030364
2622,8.65E-05,0.8848262091,0.05939139472,4.66E-09,36035.22962,2.07E-07,1.60E-09,3.84E-18,7.18E-07,48.90070588,27.55038139
2623,1.55E-05,0.6585428278,0.02050919736,4.87E-09,18724.76079,3.43E-07,1.56E-09,3.60E-18,7.77E-07,21.36647943,0.01615493034
2624,1.69E-05,0.9021383262,0.06504631507,3.71E-09,8982.80376,3.06E-07,2.30E-09,3.05E-18,9.19E-07,21.37070781,0.02038331094
2625,1.68E-05,0.7791768335,0.04138258427,4.21E-09,15103.69361,4.15E-09,1.51E-09,3.77E-18,6.84E-07,21.46502714,0.1147026446
2626,8.03E-05,0.8585358923,0.0180617833,1.76E-09,11837.82217,3.41E-07,6.72E-10,1.99E-18,2.91E-07,69.76938214,48.41905765
2627,1.12E-05,0.8103419503,0.03239876821,3.02E-09,39833.68348,2.39E-07,1.27E-09,3.82E-18,6.91E-07,21.79992534,0.4496008457
2628,3.87E-05,0.8777258387,0.01229919587,4.26E-09,48339.34188,1.17E-07,1.66E-09,1.37E-18,8.57E-07,36.90679314,15.55646864
2629,6.98E-05,0.7340317706,0.02877301255,4.90E-09,30472.44191,3.66E-07,2.82E-09,3.64E-18,5.55E-07,58.86712992,37.51680543
2630,1.22E-05,0.6723817944,0.04680718407,2.44E-09,21706.01602,1.52E-07,6.71E-10,2.62E-18,5.50E-07,23.42187413,2.071549631
2631,8.34E-05,0.6164804024,0.0411047185,2.14E-09,19174.90102,1.34E-07,5.20E-10,3.07E-18,8.20E-07,68.77577958,47.42545509
2632,8.69E-05,0.8724626215,0.01651445319,2.28E-09,21926.37029,2.01E-07,7.99E-10,1.83E-18,5.02E-07,72.98863234,51.63830784
2633,4.19E-05,0.7398204025,0.04497608348,2.60E-09,20115.27485,1.46E-07,6.75E-10,2.09E-18,9.18E-07,38.66645079,17.3161263
2634,1.50E-05,0.8373769811,0.05289932815,1.75E-09,34633.36479,3.67E-08,2.51E-09,1.21E-18,3.12E-07,30.9088447,9.558520202
2635,3.28E-05,0.6178765567,0.01150136596,2.38E-09,47199.78438,3.54E-07,7.06E-10,1.82E-18,4.54E-07,41.03372493,19.68340044
2636,2.62E-05,0.7942178625,0.03205529514,1.93E-09,40223.42539,8.87E-08,3.53E-10,2.16E-18,4.36E-07,29.30088342,7.950558926
2637,9.88E-05,0.8244586496,0.05090862537,1.42E-09,48946.70774,1.72E-07,1.13E-09,1.87E-18,9.04E-07,74.65173857,53.30141408
2638,8.21E-05,0.6645995359,0.04040665137,2.40E-09,40646.29274,1.89E-07,2.93E-09,1.70E-18,2.89E-07,66.33178964,44.98146515
2639,5.84E-05,0.6980852549,0.0134995003,4.56E-09,15032.42221,5.30E-08,7.23E-10,1.11E-18,7.26E-07,61.850311,40.49998651
2640,1.15E-05,0.649591315,0.03892745906,4.71E-09,25367.63711,2.55E-07,1.68E-09,2.70E-18,5.01E-07,21.42366649,0.0733419981
2641,9.13E-05,0.6860163948,0.0728167562,4.17E-09,18641.49168,2.84E-08,2.25E-09,2.46E-18,3.22E-07,48.64205709,27.29173259
2642,2.24E-05,0.6623367728,0.07082552754,2.59E-09,9634.275429,3.20E-07,1.71E-09,1.12E-18,3.30E-07,24.5898394,3.239514908
2643,7.03E-05,0.5877005329,0.04633258279,3.44E-09,11478.00812,2.41E-07,1.40E-09,3.01E-18,7.88E-07,56.23161566,34.88129116
2644,7.02E-05,0.8007324059,0.06357850808,4.36E-09,15723.86178,7.07E-09,1.96E-09,3.07E-18,9.21E-07,44.37969547,23.02937097
2645,6.79E-05,0.5352016898,0.06625169675,1.41E-09,48357.07659,1.58E-08,8.04E-10,2.34E-18,5.38E-07,83.38143933,62.03111484
2646,4.29E-05,0.6045007075,0.04911107409,3.18E-09,25206.33808,2.22E-07,2.69E-09,3.44E-18,9.85E-07,40.5156963,19.16537181
2647,8.14E-05,0.5315797993,0.02500127396,1.19E-09,43204.55613,3.12E-07,2.19E-09,2.50E-18,5.13E-07,87.11723713,65.76691263
2648,6.65E-05,0.625394397,0.01953167435,3.24E-09,7926.629351,1.81E-07,4.61E-10,2.35E-18,7.09E-07,67.06903292,45.71870842
2649,2.47E-05,0.7780422086,0.0390968612,4.58E-09,35551.68343,2.45E-07,1.62E-09,1.91E-18,9.85E-07,23.58210027,2.231775778
2650,2.84E-05,0.6208830237,0.02744511048,1.64E-09,11672.89873,1.95E-07,9.41E-10,2.66E-18,3.50E-07,34.76425693,13.41393243
2651,5.55E-05,0.7657032099,0.0234044847,4.06E-09,27917.10209,5.40E-08,2.99E-09,3.28E-18,9.50E-07,52.0318605,30.68153601
2652,6.95E-05,0.8279073003,0.05400941463,3.30E-09,37308.22203,5.94E-08,5.72E-10,2.94E-18,7.85E-07,49.99231933,28.64199484
2653,1.16E-05,0.5602540249,0.04337210928,3.21E-09,46210.5973,3.80E-07,1.44E-09,2.08E-18,3.84E-07,22.6865213,1.336196806
2654,4.71E-05,0.8213288825,0.0722239173,2.79E-09,30755.50529,1.25E-07,1.86E-09,1.96E-18,4.91E-07,33.92364156,12.57331707
