%eval_id interface dGrainHBS FaceCovMax SwellLink vResol DatomFissGBx fNucleate aAtomDifFiss FD1 fuel_swelling1 FD2 fuel_swelling2 FD3 fuel_swelling3
0 127 3.807E-05 0.752 2.485E-02 1.997E-18 3.057E+04 5.785E-10 4.119E-31 .2004480008009508E+22 8.281007788286418 .4008960016019010E+22 19.34253720090460 .6013440024028510E+22 39.92627614567938
0 128 4.232E-05 0.733 2.656E-02 2.117E-18 3.317E+04 5.834E-10 5.961E-31 .2004480008009508E+22 8.357547004418182 .4008960016019010E+22 20.31501863145414 .6013440024028510E+22 43.24477553159890
0 129 3.994E-05 0.633 2.439E-02 1.833E-18 2.615E+04 5.802E-10 4.856E-31 .2004480008009508E+22 8.338351428533672 .4008960016019010E+22 20.75647147539796 .6013440024028510E+22 44.70642275159319
0 130 4.196E-05 0.748 2.956E-02 2.056E-18 2.811E+04 5.790E-10 5.322E-31 .2004480008009508E+22 8.322947158312912 .4008960016019010E+22 19.98040610286288 .6013440024028510E+22 42.13685258753453
0 131 4.460E-05 0.681 2.276E-02 1.869E-18 3.099E+04 6.696E-10 4.314E-31 .2004480008009508E+22 8.303507773502533 .4008960016019010E+22 21.22601289583953 .6013440024028510E+22 46.70947914584266
0 132 3.632E-05 0.711 2.772E-02 1.996E-18 2.924E+04 5.843E-10 4.385E-31 .2004480008009508E+22 8.290627812198673 .4008960016019010E+22 19.23056345694066 .6013440024028510E+22 39.38338669092568
0 133 4.432E-05 0.723 2.751E-02 1.946E-18 3.026E+04 5.956E-10 5.408E-31 .2004480008009508E+22 8.355339519795900 .4008960016019010E+22 20.70866117229280 .6013440024028510E+22 44.66331166045550
0 134 4.465E-05 0.785 2.498E-02 1.811E-18 2.880E+04 6.041E-10 5.672E-31 .2004480008009508E+22 8.391063198068137 .4008960016019010E+22 20.44457036963968 .6013440024028510E+22 43.68054168332746
0 135 4.022E-05 0.704 2.628E-02 2.391E-18 2.812E+04 5.487E-10 5.768E-31 .2004480008009508E+22 8.285674096916260 .4008960016019010E+22 20.07015921661672 .6013440024028510E+22 42.58156250591131
0 136 4.612E-05 0.626 2.490E-02 1.901E-18 2.700E+04 6.854E-10 5.761E-31 .2004480008009508E+22 8.352056137819803 .4008960016019010E+22 21.83938560005224 .6013440024028510E+22 48.77540380163513
0 137 3.834E-05 0.721 2.533E-02 2.170E-18 2.452E+04 6.084E-10 5.948E-31 .2004480008009508E+22 8.305708407985794 .4008960016019010E+22 19.63325624255526 .6013440024028510E+22 40.92515427032756
0 138 4.160E-05 0.819 2.414E-02 2.162E-18 3.506E+04 5.797E-10 4.994E-31 .2004480008009508E+22 8.311134343896617 .4008960016019010E+22 19.57316048031952 .6013440024028510E+22 40.82896025963299
0 139 3.307E-05 0.687 2.233E-02 1.735E-18 3.170E+04 6.249E-10 4.877E-31 .2004480008009508E+22 8.374682839104443 .4008960016019010E+22 19.01148704509432 .6013440024028510E+22 38.20026658471295
0 140 3.804E-05 0.746 2.247E-02 1.934E-18 3.744E+04 5.844E-10 5.159E-31 .2004480008009508E+22 8.371689923899480 .4008960016019010E+22 19.57479728206144 .6013440024028510E+22 40.46767021928244
0 141 3.557E-05 0.735 2.532E-02 1.992E-18 2.985E+04 6.877E-10 5.476E-31 .2004480008009508E+22 8.330402799516351 .4008960016019010E+22 19.00955168001392 .6013440024028510E+22 38.50829193089208
0 142 3.684E-05 0.777 2.269E-02 1.567E-18 3.148E+04 6.428E-10 5.756E-31 .2004480008009508E+22 8.460188976783286 .4008960016019010E+22 19.19154776952542 .6013440024028510E+22 38.77359298821313
0 143 3.917E-05 0.732 2.221E-02 1.867E-18 2.958E+04 5.298E-10 5.831E-31 .2004480008009508E+22 8.404367623304797 .4008960016019010E+22 19.93991438080073 .6013440024028510E+22 41.71260265726163
0 144 4.417E-05 0.805 2.677E-02 1.975E-18 3.177E+04 6.020E-10 5.245E-31 .2004480008009508E+22 8.345607942391780 .4008960016019010E+22 20.09059164301282 .6013440024028510E+22 42.55282124899828
0 145 3.197E-05 0.665 2.604E-02 2.217E-18 3.320E+04 6.619E-10 4.920E-31 .2004480008009508E+22 8.276344302177659 .4008960016019010E+22 18.71199127486019 .6013440024028510E+22 37.43860240654938
0 146 3.812E-05 0.824 2.568E-02 2.254E-18 2.814E+04 5.615E-10 5.745E-31 .2004480008009508E+22 8.306673830964709 .4008960016019010E+22 18.77913189352306 .6013440024028510E+22 37.98070990007614
0 147 4.175E-05 0.767 2.647E-02 2.018E-18 2.612E+04 7.060E-10 6.110E-31 .2004480008009508E+22 8.333367379860151 .4008960016019010E+22 19.92704736852960 .6013440024028510E+22 41.96242977788442
0 148 3.910E-05 0.721 2.474E-02 2.279E-18 2.789E+04 5.578E-10 4.560E-31 .2004480008009508E+22 8.246875794946051 .4008960016019010E+22 19.74269853322658 .6013440024028510E+22 41.50778103915662
0 149 4.948E-05 0.671 2.518E-02 2.465E-18 2.932E+04 6.017E-10 5.207E-31 .2004480008009508E+22 8.244136587857620 .4008960016019010E+22 21.84049895462959 .6013440024028510E+22 49.34348838629988
0 150 3.980E-05 0.756 2.639E-02 1.748E-18 3.180E+04 6.028E-10 4.978E-31 .2004480008009508E+22 8.381711210788147 .4008960016019010E+22 19.72986841378312 .6013440024028510E+22 40.96918929150874
0 151 3.771E-05 0.706 2.099E-02 1.999E-18 2.900E+04 5.646E-10 5.195E-31 .2004480008009508E+22 8.334940334718400 .4008960016019010E+22 19.82808769433662 .6013440024028510E+22 41.48649585891629
0 152 3.736E-05 0.701 2.170E-02 1.880E-18 3.419E+04 7.452E-10 5.228E-31 .2004480008009508E+22 8.349139776074583 .4008960016019010E+22 19.82585116251000 .6013440024028510E+22 41.35546151162256
0 153 3.952E-05 0.713 2.680E-02 2.311E-18 3.342E+04 5.987E-10 5.716E-31 .2004480008009508E+22 8.307132868761112 .4008960016019010E+22 19.87999737930268 .6013440024028510E+22 41.78618986491254
0 154 4.052E-05 0.778 2.531E-02 1.951E-18 2.797E+04 6.826E-10 5.767E-31 .2004480008009508E+22 8.345742893492112 .4008960016019010E+22 19.68385543580318 .6013440024028510E+22 41.03076410848784
0 155 3.965E-05 0.753 2.417E-02 2.202E-18 3.066E+04 6.433E-10 5.260E-31 .2004480008009508E+22 8.289239895823934 .4008960016019010E+22 19.67614690318468 .6013440024028510E+22 41.17587008708660
0 156 4.728E-05 0.675 2.569E-02 2.056E-18 3.161E+04 5.915E-10 5.152E-31 .2004480008009508E+22 8.325734384740874 .4008960016019010E+22 21.58113299266489 .6013440024028510E+22 48.00279909365905
0 157 5.043E-05 0.685 2.232E-02 2.452E-18 3.061E+04 5.362E-10 5.386E-31 .2004480008009508E+22 8.271456583327993 .4008960016019010E+22 22.05843290574725 .6013440024028510E+22 50.13445553823875
0 158 3.875E-05 0.672 2.500E-02 1.843E-18 2.515E+04 6.198E-10 4.435E-31 .2004480008009508E+22 8.301139263565654 .4008960016019010E+22 20.13668350592109 .6013440024028510E+22 42.61789861935502
0 159 4.226E-05 0.753 2.932E-02 1.875E-18 2.985E+04 6.006E-10 5.247E-31 .2004480008009508E+22 8.360337539864423 .4008960016019010E+22 20.06385425639252 .6013440024028510E+22 42.27813383316563
0 160 3.670E-05 0.739 2.406E-02 2.152E-18 3.221E+04 5.826E-10 4.833E-31 .2004480008009508E+22 8.295147265052307 .4008960016019010E+22 19.20407333062414 .6013440024028510E+22 39.37708782131556
0 161 3.708E-05 0.745 2.404E-02 1.852E-18 2.947E+04 6.090E-10 5.851E-31 .2004480008009508E+22 8.391726281188520 .4008960016019010E+22 19.35076113297575 .6013440024028510E+22 39.57476849094676
0 162 4.199E-05 0.643 2.740E-02 2.107E-18 3.468E+04 6.147E-10 5.120E-31 .2004480008009508E+22 8.320126752982187 .4008960016019010E+22 20.88787018773908 .6013440024028510E+22 45.30694158679611
0 163 4.181E-05 0.650 2.199E-02 2.023E-18 2.937E+04 6.220E-10 6.085E-31 .2004480008009508E+22 8.360957728065676 .4008960016019010E+22 21.07841235566660 .6013440024028510E+22 45.93368234546563
0 164 4.395E-05 0.779 2.338E-02 2.031E-18 2.812E+04 7.388E-10 4.803E-31 .2004480008009508E+22 8.273824283950878 .4008960016019010E+22 20.28946696929984 .6013440024028510E+22 43.51620642802118
0 165 4.350E-05 0.775 2.971E-02 1.675E-18 2.895E+04 5.530E-10 4.538E-31 .2004480008009508E+22 8.372531778125927 .4008960016019010E+22 20.12942570327430 .6013440024028510E+22 42.47649018479854
0 166 3.493E-05 0.671 2.561E-02 1.722E-18 3.008E+04 5.725E-10 5.436E-31 .2004480008009508E+22 8.412137263312360 .4008960016019010E+22 19.48141067365886 .6013440024028510E+22 39.77389800689787
0 167 3.438E-05 0.763 2.258E-02 1.953E-18 3.139E+04 5.644E-10 4.552E-31 .2004480008009508E+22 8.319908934909396 .4008960016019010E+22 18.59386624952943 .6013440024028510E+22 37.06715695325298
0 168 3.993E-05 0.826 2.546E-02 2.122E-18 2.602E+04 5.913E-10 5.574E-31 .2004480008009508E+22 8.309641155755697 .4008960016019010E+22 19.13790284676100 .6013440024028510E+22 39.27815797950258
0 169 3.327E-05 0.781 2.400E-02 2.342E-18 2.933E+04 5.366E-10 4.733E-31 .2004480008009508E+22 8.254964534011179 .4008960016019010E+22 18.06853344177155 .6013440024028510E+22 35.46058746859738
0 170 4.441E-05 0.733 3.071E-02 2.178E-18 3.058E+04 5.843E-10 5.138E-31 .2004480008009508E+22 8.298687837170087 .4008960016019010E+22 20.43799105868983 .6013440024028510E+22 43.88155914385899
0 171 4.320E-05 0.777 2.293E-02 1.982E-18 2.959E+04 6.237E-10 4.876E-31 .2004480008009508E+22 8.313567485705763 .4008960016019010E+22 20.23607577225053 .6013440024028510E+22 43.18504210499960
0 172 4.378E-05 0.884 2.669E-02 1.747E-18 2.956E+04 6.240E-10 5.092E-31 .2004480008009508E+22 8.375943546530380 .4008960016019010E+22 19.49966897876774 .6013440024028510E+22 40.37187397654555
0 173 3.803E-05 0.776 2.073E-02 1.625E-18 2.907E+04 5.709E-10 5.136E-31 .2004480008009508E+22 8.416078974989677 .4008960016019010E+22 19.44333549187569 .6013440024028510E+22 39.87497507590317
0 174 3.974E-05 0.721 2.649E-02 1.958E-18 3.179E+04 6.337E-10 4.908E-31 .2004480008009508E+22 8.326461617599696 .4008960016019010E+22 19.91423973720358 .6013440024028510E+22 41.80309831020990
0 175 4.468E-05 0.700 1.856E-02 1.630E-18 3.168E+04 6.143E-10 5.895E-31 .2004480008009508E+22 8.456890915949639 .4008960016019010E+22 21.46055313298690 .6013440024028510E+22 47.10794686929469
0 176 3.758E-05 0.632 2.239E-02 1.970E-18 3.043E+04 6.567E-10 4.916E-31 .2004480008009508E+22 8.315351985285826 .4008960016019010E+22 20.35846664306270 .6013440024028510E+22 43.31931091751947
0 177 4.457E-05 0.639 2.259E-02 2.081E-18 2.923E+04 6.924E-10 6.254E-31 .2004480008009508E+22 8.342066033420592 .4008960016019010E+22 21.58090714408793 .6013440024028510E+22 47.90177939800832
0 178 3.160E-05 0.710 2.568E-02 2.211E-18 2.773E+04 5.466E-10 5.615E-31 .2004480008009508E+22 8.310469826625361 .4008960016019010E+22 18.25549452285509 .6013440024028510E+22 35.83537811105749
0 179 3.829E-05 0.801 2.703E-02 1.781E-18 3.091E+04 5.511E-10 4.995E-31 .2004480008009508E+22 8.382027047490027 .4008960016019010E+22 19.05345877588328 .6013440024028510E+22 38.58676235019659
0 180 3.377E-05 0.709 3.003E-02 1.817E-18 3.138E+04 5.507E-10 5.415E-31 .2004480008009508E+22 8.397774555052449 .4008960016019010E+22 18.76597232919846 .6013440024028510E+22 37.27161265832892
0 181 3.902E-05 0.735 2.246E-02 2.070E-18 2.951E+04 7.266E-10 5.071E-31 .2004480008009508E+22 8.287355752547342 .4008960016019010E+22 19.76266399317835 .6013440024028510E+22 41.45423006558737
0 182 4.256E-05 0.761 2.209E-02 2.302E-18 2.838E+04 6.137E-10 5.437E-31 .2004480008009508E+22 8.275569367603499 .4008960016019010E+22 20.20781610246986 .6013440024028510E+22 43.24421390444719
0 183 3.687E-05 0.664 2.951E-02 1.798E-18 2.807E+04 6.797E-10 4.246E-31 .2004480008009508E+22 8.301923458755972 .4008960016019010E+22 19.67958017847045 .6013440024028510E+22 40.84175045322832
0 184 4.318E-05 0.829 2.181E-02 2.383E-18 2.814E+04 5.232E-10 4.856E-31 .2004480008009508E+22 8.252156493571782 .4008960016019010E+22 19.77477366355445 .6013440024028510E+22 41.85173530985758
0 185 4.367E-05 0.703 2.761E-02 1.701E-18 3.096E+04 5.881E-10 4.386E-31 .2004480008009508E+22 8.357853578418871 .4008960016019010E+22 20.77006732816437 .6013440024028510E+22 44.77061139920207
0 186 4.128E-05 0.767 2.079E-02 1.833E-18 2.915E+04 5.838E-10 4.568E-31 .2004480008009508E+22 8.333942277420205 .4008960016019010E+22 20.06740133752027 .6013440024028510E+22 42.45769053701420
0 187 3.978E-05 0.714 2.496E-02 2.017E-18 2.891E+04 5.568E-10 4.523E-31 .2004480008009508E+22 8.298043910047555 .4008960016019010E+22 19.99259510362025 .6013440024028510E+22 42.20658207800111
0 188 3.824E-05 0.718 2.289E-02 2.071E-18 3.169E+04 6.104E-10 4.508E-31 .2004480008009508E+22 8.286735356324893 .4008960016019010E+22 19.72352265908754 .6013440024028510E+22 41.26563895520233
0 189 4.508E-05 0.768 2.390E-02 1.965E-18 2.898E+04 5.709E-10 4.619E-31 .2004480008009508E+22 8.311204492448852 .4008960016019010E+22 20.58963634038317 .6013440024028510E+22 44.48320371357023
0 190 4.099E-05 0.784 2.419E-02 2.090E-18 2.652E+04 6.512E-10 4.883E-31 .2004480008009508E+22 8.274382024221946 .4008960016019010E+22 19.66937433429438 .6013440024028510E+22 41.25363554391755
0 191 3.588E-05 0.714 2.525E-02 2.345E-18 2.924E+04 5.758E-10 5.097E-31 .2004480008009508E+22 8.263477214642258 .4008960016019010E+22 19.14824886306642 .6013440024028510E+22 39.25309528320502
0 192 4.184E-05 0.679 2.419E-02 1.987E-18 3.178E+04 5.477E-10 5.549E-31 .2004480008009508E+22 8.368594652989403 .4008960016019010E+22 20.76761670080664 .6013440024028510E+22 44.78031189228205
0 193 4.140E-05 0.787 2.401E-02 2.418E-18 3.028E+04 5.174E-10 6.609E-31 .2004480008009508E+22 8.328681487247112 .4008960016019010E+22 19.77219829582771 .6013440024028510E+22 41.52575400084025
0 194 3.347E-05 0.830 2.462E-02 1.711E-18 2.739E+04 5.209E-10 4.495E-31 .2004480008009508E+22 8.362231189908480 .4008960016019010E+22 17.89437369539825 .6013440024028510E+22 34.37213101668906
0 195 4.036E-05 0.734 2.653E-02 2.210E-18 3.245E+04 5.836E-10 4.994E-31 .2004480008009508E+22 8.292813371675315 .4008960016019010E+22 19.87769959525518 .6013440024028510E+22 41.85030807950504
0 196 3.587E-05 0.775 2.356E-02 1.897E-18 3.170E+04 5.520E-10 4.710E-31 .2004480008009508E+22 8.343561941872620 .4008960016019010E+22 18.82306695687415 .6013440024028510E+22 37.84132337971171
0 197 4.298E-05 0.894 2.849E-02 2.121E-18 3.290E+04 6.242E-10 5.142E-31 .2004480008009508E+22 8.310803012865268 .4008960016019010E+22 19.13312291952770 .6013440024028510E+22 39.30663366517481
0 198 4.797E-05 0.740 2.319E-02 2.126E-18 2.917E+04 5.743E-10 5.044E-31 .2004480008009508E+22 8.300929061127309 .4008960016019010E+22 21.28826217485978 .6013440024028510E+22 47.12948713613945
0 199 3.533E-05 0.666 2.806E-02 2.187E-18 3.331E+04 5.870E-10 5.727E-31 .2004480008009508E+22 8.332963344243110 .4008960016019010E+22 19.41860050015843 .6013440024028510E+22 39.86401807582865
0 200 3.613E-05 0.858 2.653E-02 2.238E-18 3.005E+04 5.552E-10 5.171E-31 .2004480008009508E+22 8.292821980957779 .4008960016019010E+22 18.08804448636879 .6013440024028510E+22 35.52422233278691
0 201 4.083E-05 0.737 2.314E-02 2.109E-18 2.934E+04 5.170E-10 4.963E-31 .2004480008009508E+22 8.312796341470914 .4008960016019010E+22 20.08727714633150 .6013440024028510E+22 42.59203117667404
0 202 3.661E-05 0.672 2.097E-02 2.114E-18 3.053E+04 6.708E-10 4.233E-31 .2004480008009508E+22 8.248075862310110 .4008960016019010E+22 19.80202750010448 .6013440024028510E+22 41.59073804976796
0 203 4.146E-05 0.764 2.348E-02 2.158E-18 3.012E+04 5.503E-10 5.224E-31 .2004480008009508E+22 8.311817770760859 .4008960016019010E+22 19.97856213795553 .6013440024028510E+22 42.25019076651174
0 204 4.527E-05 0.728 2.908E-02 2.135E-18 2.661E+04 5.083E-10 5.007E-31 .2004480008009508E+22 8.300668386550681 .4008960016019010E+22 20.68650501540090 .6013440024028510E+22 44.82150450909075
0 205 3.179E-05 0.623 2.300E-02 1.998E-18 2.752E+04 5.958E-10 4.861E-31 .2004480008009508E+22 8.306609596918250 .4008960016019010E+22 19.15097992058139 .6013440024028510E+22 38.85544829727804
0 206 3.845E-05 0.671 2.360E-02 2.271E-18 2.732E+04 5.998E-10 5.874E-31 .2004480008009508E+22 8.297937885487096 .4008960016019010E+22 20.11576005919671 .6013440024028510E+22 42.64103259111587
0 207 3.441E-05 0.703 2.702E-02 2.181E-18 3.218E+04 6.538E-10 5.300E-31 .2004480008009508E+22 8.298670076224520 .4008960016019010E+22 18.92353102238233 .6013440024028510E+22 38.23751942785222
0 208 4.578E-05 0.703 2.078E-02 2.300E-18 2.560E+04 6.112E-10 5.053E-31 .2004480008009508E+22 8.247148508555103 .4008960016019010E+22 21.24240316750080 .6013440024028510E+22 47.12825799178724
0 209 4.105E-05 0.728 2.334E-02 1.962E-18 2.860E+04 5.138E-10 5.453E-31 .2004480008009508E+22 8.364665403340032 .4008960016019010E+22 20.25406601202459 .6013440024028510E+22 42.99564793402846
0 210 3.807E-05 0.729 2.359E-02 2.081E-18 3.592E+04 6.230E-10 5.154E-31 .2004480008009508E+22 8.329286276501653 .4008960016019010E+22 19.62991234039970 .6013440024028510E+22 40.79134961020519
0 211 4.133E-05 0.777 2.461E-02 2.425E-18 2.481E+04 5.396E-10 4.796E-31 .2004480008009508E+22 8.224627101045019 .4008960016019010E+22 19.69326186571358 .6013440024028510E+22 41.54191456447591
0 212 3.745E-05 0.777 2.355E-02 1.707E-18 2.911E+04 5.537E-10 5.479E-31 .2004480008009508E+22 8.417893372262244 .4008960016019010E+22 19.21974571384127 .6013440024028510E+22 39.05845657653737
0 213 3.989E-05 0.662 2.777E-02 2.201E-18 2.739E+04 6.124E-10 4.323E-31 .2004480008009508E+22 8.234895526268083 .4008960016019010E+22 20.23573407014467 .6013440024028510E+22 43.21728696871553
0 214 4.532E-05 0.791 2.329E-02 1.903E-18 3.073E+04 7.374E-10 5.348E-31 .2004480008009508E+22 8.338785823317210 .4008960016019010E+22 20.53139935298015 .6013440024028510E+22 44.19286084835664
0 215 3.901E-05 0.771 2.450E-02 1.796E-18 2.650E+04 5.968E-10 5.328E-31 .2004480008009508E+22 8.369384349648664 .4008960016019010E+22 19.50313883269717 .6013440024028510E+22 40.24542056906983
0 216 3.749E-05 0.782 2.410E-02 2.125E-18 3.138E+04 5.378E-10 5.683E-31 .2004480008009508E+22 8.346525898009284 .4008960016019010E+22 19.06626539530762 .6013440024028510E+22 38.80306604534287
0 217 3.628E-05 0.724 2.471E-02 2.108E-18 3.001E+04 5.687E-10 4.650E-31 .2004480008009508E+22 8.288938939577658 .4008960016019010E+22 19.20743694364792 .6013440024028510E+22 39.37330841064365
0 218 3.635E-05 0.745 2.393E-02 2.191E-18 3.121E+04 6.792E-10 4.269E-31 .2004480008009508E+22 8.236958292519567 .4008960016019010E+22 19.04005833288526 .6013440024028510E+22 38.96089479776985
0 219 3.854E-05 0.821 2.489E-02 2.095E-18 3.241E+04 6.102E-10 4.700E-31 .2004480008009508E+22 8.294735729769085 .4008960016019010E+22 18.92024291506123 .6013440024028510E+22 38.47752285682084
0 220 4.257E-05 0.762 2.573E-02 1.737E-18 2.881E+04 6.160E-10 4.483E-31 .2004480008009508E+22 8.342902633290967 .4008960016019010E+22 20.18111715358643 .6013440024028510E+22 42.77194231534825
0 221 4.271E-05 0.827 2.817E-02 2.107E-18 3.195E+04 4.724E-10 5.462E-31 .2004480008009508E+22 8.356650680237003 .4008960016019010E+22 19.60881774978197 .6013440024028510E+22 40.82049591481131
0 222 3.911E-05 0.836 2.310E-02 1.890E-18 2.982E+04 5.326E-10 4.406E-31 .2004480008009508E+22 8.325213808397665 .4008960016019010E+22 19.00980022454360 .6013440024028510E+22 38.72055778739914
0 223 4.009E-05 0.715 2.415E-02 2.078E-18 3.582E+04 5.505E-10 4.662E-31 .2004480008009508E+22 8.318103077945095 .4008960016019010E+22 20.10214836956561 .6013440024028510E+22 42.53844375227878
0 224 3.638E-05 0.796 2.602E-02 1.904E-18 3.023E+04 6.993E-10 5.060E-31 .2004480008009508E+22 8.328657651280835 .4008960016019010E+22 18.69533375299672 .6013440024028510E+22 37.45192088150654
0 225 3.352E-05 0.819 2.935E-02 1.852E-18 3.063E+04 5.022E-10 5.154E-31 .2004480008009508E+22 8.383878948866530 .4008960016019010E+22 17.88582309073970 .6013440024028510E+22 34.26099803606009
0 226 4.068E-05 0.714 2.480E-02 1.650E-18 3.071E+04 5.754E-10 4.116E-31 .2004480008009508E+22 8.353937677579461 .4008960016019010E+22 20.26883771598078 .6013440024028510E+22 42.93785303104209
0 227 3.170E-05 0.726 2.648E-02 2.108E-18 3.137E+04 5.981E-10 4.609E-31 .2004480008009508E+22 8.286216569142551 .4008960016019010E+22 18.13568049559320 .6013440024028510E+22 35.43735161961031
0 228 3.783E-05 0.663 2.094E-02 1.865E-18 2.823E+04 6.935E-10 5.301E-31 .2004480008009508E+22 8.342349503385865 .4008960016019010E+22 20.24059462293721 .6013440024028510E+22 42.85677607472036
0 229 3.300E-05 0.736 2.436E-02 2.089E-18 3.414E+04 6.063E-10 4.678E-31 .2004480008009508E+22 8.301206140002645 .4008960016019010E+22 18.44014154970224 .6013440024028510E+22 36.50257665832438
0 230 4.384E-05 0.873 2.444E-02 2.167E-18 2.403E+04 6.819E-10 4.397E-31 .2004480008009508E+22 8.216615547458082 .4008960016019010E+22 19.46306794736030 .6013440024028510E+22 40.83178071699048
0 231 3.609E-05 0.661 2.050E-02 1.475E-18 2.533E+04 6.304E-10 4.465E-31 .2004480008009508E+22 8.387131252998861 .4008960016019010E+22 19.99791727300070 .6013440024028510E+22 41.67720744874716
0 232 3.808E-05 0.753 2.557E-02 1.830E-18 3.061E+04 6.490E-10 5.414E-31 .2004480008009508E+22 8.372915409016715 .4008960016019010E+22 19.43201393655437 .6013440024028510E+22 39.91781051620045
0 233 4.492E-05 0.749 2.103E-02 1.885E-18 2.857E+04 6.652E-10 4.433E-31 .2004480008009508E+22 8.298653951046550 .4008960016019010E+22 20.82251052318655 .6013440024028510E+22 45.35945292327686
0 234 3.944E-05 0.708 2.604E-02 2.217E-18 2.870E+04 5.892E-10 5.568E-31 .2004480008009508E+22 8.302648472120405 .4008960016019010E+22 19.92765359847678 .6013440024028510E+22 41.97591249353350
0 235 3.844E-05 0.705 2.012E-02 1.972E-18 2.714E+04 5.787E-10 5.394E-31 .2004480008009508E+22 8.339974389150985 .4008960016019010E+22 20.02280487996068 .6013440024028510E+22 42.19829785261481
