ID,dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,fuel_swelling,fuel_gas_swelling
2659,6.80E-05,0.5437277996,0.03825615986,2.90E-09,20883.21798,1.39E-07,1.77E-09,3.72E-18,5.55E-07,9.538837788,0.3182297513
2660,8.68E-05,0.6856656701,0.01710023587,4.80E-09,32144.93221,3.64E-07,1.05E-09,2.00E-18,3.49E-07,10.00311769,0.7825096536
2661,1.17E-05,0.8569986003,0.07297858056,3.72E-09,31473.84931,4.73E-08,2.47E-09,1.41E-18,4.34E-07,11.55509793,2.33448989
2662,2.49E-05,0.8944011628,0.05300794576,4.63E-09,28004.12499,3.85E-07,1.35E-09,3.77E-18,7.69E-07,9.222204421,0.001596384425
2663,3.57E-05,0.8486882146,0.01147747178,3.95E-09,28195.40837,2.99E-07,1.15E-09,2.74E-18,9.41E-07,9.572431071,0.351823034
2664,4.38E-05,0.6568503776,0.03697519303,3.54E-09,16450.11144,2.12E-07,5.99E-10,2.97E-18,9.99E-07,9.736401335,0.5157932985
2665,2.67E-05,0.8800359835,0.06500534486,8.65E-10,49822.35699,3.61E-07,1.02E-09,4.00E-18,9.75E-07,14.62422195,5.403613917
2666,4.89E-05,0.5412509168,0.07534207847,6.14E-10,30765.32579,2.88E-07,1.09E-09,1.74E-18,3.65E-07,18.54366537,9.32305733
2667,8.36E-05,0.7375087287,0.01204221694,4.55E-09,40732.58008,8.61E-08,9.63E-10,1.28E-18,9.00E-07,12.21533235,2.994724315
2668,9.01E-05,0.6891493666,0.0430609555,4.01E-09,46604.4302,1.85E-07,1.55E-09,3.75E-18,8.31E-07,9.534154393,0.3135463566
2669,1.99E-05,0.5318201973,0.05431867963,3.07E-09,42916.30335,2.04E-07,1.04E-09,1.68E-18,5.94E-07,12.08361824,2.863010202
2670,1.38E-05,0.8089021809,0.04652573262,3.96E-09,41805.80534,2.71E-07,3.00E-09,1.99E-18,3.40E-07,9.795032991,0.5744249546
2671,7.50E-05,0.547225111,0.0755945794,3.88E-09,8521.589683,3.99E-07,1.99E-09,1.96E-18,4.75E-07,9.357354672,0.1367466354
2672,3.35E-05,0.7790187375,0.01448599042,3.47E-09,41373.928,1.31E-07,2.98E-09,1.64E-18,2.59E-07,10.91469109,1.694083054
2673,6.96E-05,0.8181303518,0.06551072548,3.93E-09,47448.46355,2.82E-07,4.49E-10,1.79E-18,3.48E-07,11.41244298,2.191834945
2674,7.90E-05,0.7242141113,0.01008701636,1.62E-09,45628.70275,8.27E-08,1.39E-09,2.27E-18,9.70E-07,15.01818988,5.79758184
2675,5.56E-05,0.637656044,0.07855440847,4.73E-09,7072.132703,1.45E-07,8.58E-10,1.20E-18,6.86E-07,10.21062708,0.9900190393
2676,4.24E-05,0.8386576959,0.05039209459,4.17E-09,7866.365568,3.49E-07,2.81E-09,2.47E-18,7.14E-07,9.220617238,9.20E-06
2677,6.24E-05,0.572527323,0.03922438605,1.58E-09,30973.25032,2.66E-07,1.24E-09,1.63E-18,8.71E-07,15.23122389,6.010615857
2678,3.09E-05,0.8272417877,0.05538405514,3.96E-09,28055.11703,2.35E-07,1.73E-09,2.41E-18,3.11E-07,9.578517828,0.3579097914
2679,8.81E-05,0.5077668919,0.05341095418,3.22E-09,28732.47181,1.40E-07,2.07E-09,2.33E-18,5.52E-07,10.17223824,0.9516302016
2680,8.87E-05,0.5920364217,0.03586267718,7.90E-10,16551.13921,4.22E-08,2.70E-09,3.99E-18,8.79E-07,15.6203452,6.399737162
2681,4.50E-05,0.7434026221,0.01677610234,4.65E-09,27535.58457,1.59E-07,9.13E-10,2.14E-18,7.73E-07,9.877702637,0.6570946003
2682,7.44E-05,0.7812100272,0.01435479508,2.20E-09,37374.23307,3.85E-07,8.90E-10,1.73E-18,9.16E-07,13.24787086,4.027262822
2683,7.60E-05,0.7567738128,0.05697059807,3.19E-09,33389.22635,1.66E-07,2.96E-09,3.94E-18,3.66E-07,9.362308692,0.1417006548
2684,4.33E-05,0.5585404728,0.07719298457,3.02E-09,17074.84661,4.44E-08,6.69E-10,1.13E-18,6.84E-07,14.73499565,5.514387615
2685,3.25E-05,0.636358818,0.04563698385,2.31E-09,16721.30087,3.34E-07,4.27E-10,2.53E-18,7.85E-07,11.46936649,2.248758458
2686,5.05E-05,0.8202996428,0.01598420092,3.89E-09,48260.2147,8.34E-08,7.79E-10,1.19E-18,3.34E-07,13.27944002,4.05883198
2687,7.12E-05,0.518376642,0.06754893616,3.71E-09,46148.03719,2.96E-07,1.04E-09,3.44E-18,2.55E-07,9.658533474,0.4379254367
2688,3.02E-05,0.816404986,0.01188950583,3.25E-09,25735.84896,1.66E-07,9.05E-10,3.71E-18,8.47E-07,9.550758008,0.3301499707
2689,5.34E-05,0.8195212508,0.07120871356,2.88E-09,32913.54805,1.92E-07,1.77E-09,1.56E-18,9.33E-07,11.85905516,2.638447126
2690,1.34E-05,0.8551860922,0.01030439976,3.63E-09,35815.87881,2.92E-07,1.28E-09,2.16E-18,7.32E-07,10.25854354,1.037935507
2691,6.38E-05,0.5280845577,0.02430945191,1.15E-09,24865.65017,3.26E-07,8.94E-10,3.34E-18,5.86E-07,14.48353456,5.262926524
2692,8.12E-05,0.7558984499,0.01135063902,2.44E-09,20147.31113,1.29E-07,2.74E-09,1.56E-18,9.61E-07,12.32041908,3.099811045
2693,4.47E-05,0.5720702527,0.04130021663,4.29E-09,39087.40362,1.38E-08,2.51E-09,3.82E-18,5.49E-07,9.333834435,0.113226398
2694,5.25E-05,0.5337559521,0.07653392204,3.57E-09,23985.56947,1.29E-07,1.17E-09,1.59E-18,9.76E-07,11.30733921,2.086731174
2695,2.19E-05,0.5395956432,0.07321277306,4.36E-09,39967.55502,3.36E-08,2.31E-09,1.10E-18,8.22E-07,12.48767748,3.267069447
2696,3.81E-05,0.8620923079,0.02210700318,3.12E-09,6790.325445,3.67E-07,2.04E-09,1.41E-18,3.45E-07,9.925158923,0.7045508866
2697,7.19E-05,0.5164619861,0.06371698115,1.47E-09,33841.23342,1.91E-07,5.10E-10,2.68E-18,6.08E-07,15.10223908,5.88163104
2698,8.54E-05,0.8803768396,0.05561400771,1.84E-09,44251.59309,3.49E-07,1.58E-09,3.35E-18,5.44E-07,11.35398393,2.133375898
2699,7.58E-05,0.7844478556,0.03339036358,2.25E-09,15265.21375,2.30E-07,2.91E-09,3.10E-18,3.43E-07,9.663062649,0.4424546125
2700,4.67E-05,0.8039364912,0.03554266688,1.50E-09,24984.82297,2.55E-07,2.67E-09,1.32E-18,6.96E-07,14.39060711,5.169999069
2701,2.95E-05,0.7653043964,0.04961385668,2.33E-09,42340.49819,3.15E-07,1.06E-09,3.39E-18,2.83E-07,10.67822459,1.457616554
2702,7.63E-05,0.7938137131,0.04448322005,9.45E-10,23628.39081,1.95E-07,1.35E-09,2.46E-18,4.00E-07,15.69542069,6.474812652
2703,1.66E-05,0.5641018545,0.0554552078,2.89E-09,36196.29724,3.35E-07,1.86E-09,1.28E-18,8.42E-07,12.2187046,2.998096563
2704,1.45E-05,0.7265818143,0.02544505331,4.67E-09,12850.31914,3.90E-07,7.71E-10,1.21E-18,4.00E-07,10.41432081,1.193712769
2705,4.64E-05,0.8319810757,0.07426069948,1.80E-09,38405.83876,1.86E-07,1.11E-09,3.47E-18,5.25E-07,11.68297978,2.46237174
2706,1.00E-05,0.6201227587,0.07758244292,4.54E-09,36041.21657,3.09E-07,1.13E-09,1.46E-18,6.00E-07,10.5851708,1.364562765
2707,8.66E-05,0.649629523,0.03249546506,1.49E-09,7044.280714,3.37E-07,2.39E-09,1.78E-18,4.92E-07,12.51183512,3.291227084
2708,4.62E-05,0.9038871544,0.04585984521,1.93E-09,20917.10955,1.16E-07,2.21E-09,2.61E-18,7.54E-07,11.41086468,2.190256639
2709,6.23E-05,0.753662624,0.06832803467,4.39E-09,36683.42643,3.73E-07,2.10E-09,3.60E-18,8.14E-07,9.271519103,0.05091106644
2710,2.60E-05,0.6395522619,0.0714538287,2.85E-09,30826.36411,6.90E-08,2.95E-09,3.15E-18,2.56E-07,9.571589309,0.3509812719
2711,6.14E-05,0.8111766562,0.075164693,3.42E-09,9199.433474,2.09E-07,2.60E-09,1.16E-18,8.45E-07,10.40115593,1.180547897
2712,3.97E-05,0.5202766883,0.03231844754,1.68E-09,9517.015679,1.63E-07,6.59E-10,1.58E-18,4.15E-07,15.29616793,6.075559895
2713,5.23E-05,0.6288631875,0.03759515435,6.54E-10,10456.24326,1.48E-07,1.78E-09,3.02E-18,3.26E-07,16.57036032,7.349752288
2714,7.76E-05,0.7330705946,0.0190764344,1.93E-09,36761.55283,2.94E-07,8.75E-10,1.25E-18,8.96E-07,15.1140752,5.893467167
2715,3.39E-05,0.7308902093,0.02087746186,4.00E-09,38163.06599,3.83E-07,1.31E-09,3.19E-18,9.93E-07,9.420663866,0.200055829
2716,8.96E-05,0.8880183443,0.07888244757,9.64E-10,41233.69204,1.96E-07,1.81E-09,1.45E-18,4.10E-07,17.00514391,7.784535874
2717,8.73E-05,0.8332042338,0.02180322824,1.38E-09,25936.90114,1.96E-07,2.78E-09,1.64E-18,9.26E-07,14.65610896,5.435500925
2718,6.03E-05,0.7599066252,0.03156982642,3.97E-09,48442.32543,1.60E-07,3.52E-10,1.55E-18,3.13E-07,12.48645649,3.265848451
2719,4.56E-05,0.6379908387,0.05194937532,2.54E-09,29709.09652,6.99E-09,2.01E-09,3.73E-18,7.59E-07,10.06818731,0.8475792749
2720,6.56E-05,0.6409817899,0.03374477959,1.85E-09,37808.1751,4.86E-08,2.03E-09,1.22E-18,7.92E-07,17.04566611,7.825058077
2721,2.03E-05,0.6814884734,0.04148396157,2.66E-09,21685.11563,9.84E-08,1.87E-09,3.12E-18,5.20E-07,9.809318607,0.5887105697
2722,3.56E-05,0.6504151681,0.04481731005,3.65E-09,22762.89995,1.09E-07,1.15E-09,3.49E-18,9.83E-07,9.320587479,0.09997944175
2723,8.20E-05,0.7956289726,0.06422541154,3.71E-09,35796.1499,1.93E-07,2.13E-09,3.97E-18,4.55E-07,9.339407562,0.1187995251
2724,5.76E-05,0.5835370387,0.02738717178,6.25E-10,38048.78152,1.81E-07,1.14E-09,1.20E-18,9.50E-07,20.39817156,11.17756352
2725,8.97E-05,0.6808105345,0.0377032241,1.65E-09,30207.34604,3.92E-07,5.25E-10,3.61E-18,7.28E-07,12.29397497,3.073366935
2726,6.54E-05,0.5867881015,0.04079115926,1.69E-09,25839.8963,3.22E-07,8.01E-10,2.99E-18,9.56E-07,12.39374445,3.173136416
2727,4.43E-05,0.797619056,0.07099667439,2.07E-09,36520.78717,9.56E-08,1.07E-09,3.16E-18,7.77E-07,11.74861894,2.528010902
2728,9.90E-05,0.5791741064,0.07818331011,4.48E-09,25554.96145,9.01E-08,1.91E-09,3.67E-18,3.74E-07,9.343497459,0.1228894224
2729,2.76E-05,0.7648857272,0.06450953637,8.97E-10,44039.11371,1.02E-07,1.63E-09,3.37E-18,6.34E-07,15.6826986,6.462090568
2730,3.05E-05,0.6582733463,0.02696767654,1.33E-09,16264.73425,1.34E-07,5.32E-10,3.15E-18,5.29E-07,13.8120757,4.591467664
2731,9.19E-05,0.8239857964,0.06321165321,3.62E-09,20086.20329,7.51E-08,2.26E-09,3.45E-18,6.30E-07,9.365287285,0.1446792482
2732,7.27E-05,0.5780912151,0.01092667021,1.44E-09,41979.77909,2.31E-08,2.43E-09,3.11E-18,7.86E-07,15.4060772,6.185469163
2733,3.01E-05,0.8537144238,0.07126614903,4.35E-09,16227.18992,2.81E-08,1.50E-09,3.94E-18,7.27E-07,9.220715947,0.0001079104451
2734,9.70E-05,0.8306000918,0.07648067161,7.48E-10,49009.86194,2.89E-07,2.85E-09,1.66E-18,5.11E-07,17.03571466,7.815106626
2735,7.87E-05,0.6664842054,0.03244412955,3.40E-09,15826.01762,3.73E-07,1.71E-09,2.93E-18,9.98E-07,9.554295833,0.3336877957
2736,8.47E-05,0.6403701886,0.05933041421,1.28E-09,38969.79041,5.93E-08,2.86E-09,3.99E-18,8.65E-07,12.71217997,3.491571936
2737,2.77E-05,0.705438788,0.02416980373,3.85E-09,24417.30818,3.08E-07,2.64E-09,1.21E-18,5.41E-07,10.64913715,1.428529115
2738,8.51E-05,0.776211317,0.04679873828,3.51E-09,17638.34252,2.74E-07,2.28E-09,3.56E-18,8.43E-07,9.442516527,0.2219084904
2739,8.64E-05,0.771930309,0.03534576774,2.67E-09,39783.33807,3.70E-07,2.29E-09,3.86E-18,6.52E-07,9.676391749,0.4557837118
2740,5.51E-05,0.610740847,0.05358852958,2.31E-09,38007.11564,2.58E-07,2.76E-09,3.90E-18,8.64E-07,9.670765829,0.4501577919
2741,7.35E-05,0.6773494312,0.05011285896,2.56E-09,9108.475504,3.03E-07,1.94E-09,1.96E-18,4.62E-07,10.09360715,0.8729991124
2742,3.99E-05,0.774908792,0.06282635468,3.18E-09,7581.035765,2.71E-07,1.85E-09,3.54E-18,9.49E-07,9.220653747,4.57E-05
2743,8.70E-05,0.6592684203,0.03494720474,7.18E-10,16786.06683,8.17E-08,2.58E-09,3.02E-18,7.44E-07,16.92319245,7.702584411
2744,9.30E-05,0.8168804645,0.07884848365,1.67E-09,32220.68662,2.71E-07,2.22E-09,2.55E-18,4.86E-07,12.1768039,2.956195865
2745,9.88E-05,0.5042241582,0.06884564837,4.09E-09,42097.08926,3.78E-07,1.45E-09,1.51E-18,6.15E-07,10.81483371,1.59422567
2746,5.46E-05,0.5551330789,0.04099077512,3.95E-09,48224.08383,2.00E-07,1.13E-09,2.94E-18,2.57E-07,9.823928427,0.6033203899
2747,5.82E-05,0.6471159818,0.02718450643,3.76E-09,49156.06073,3.48E-07,9.55E-10,1.85E-18,4.29E-07,10.9996474,1.779039365
2748,2.74E-05,0.7040060272,0.02095654465,1.57E-09,13400.1102,3.02E-07,8.33E-10,3.87E-18,4.95E-07,10.95938513,1.738777093
2749,5.54E-05,0.5999105561,0.04906781682,3.26E-09,39998.9929,1.81E-07,3.20E-10,2.24E-18,4.41E-07,11.90761824,2.687010205
2750,5.79E-05,0.5729400634,0.07391439584,4.08E-09,29847.52009,1.44E-07,9.89E-10,3.31E-18,7.84E-07,9.437541864,0.2169338274
2751,3.60E-05,0.6068428222,0.01276275591,2.94E-09,45868.77539,2.70E-07,2.46E-09,2.17E-18,4.08E-07,10.60771337,1.387105338
2752,1.97E-05,0.7915761015,0.05125756105,8.58E-10,49732.57449,1.32E-07,1.98E-09,2.20E-18,9.36E-07,17.13035091,7.909742873
2753,9.91E-05,0.5878102071,0.04658554739,4.33E-09,32469.39601,1.66E-09,2.93E-09,1.47E-18,7.18E-07,12.07955809,2.858950048
2754,5.29E-05,0.5847724438,0.04722686582,3.60E-09,42385.94854,1.20E-07,2.63E-09,2.09E-18,3.06E-07,10.23279014,1.012182106
2755,1.69E-05,0.8401557406,0.06872485386,1.40E-09,28490.17146,1.42E-07,4.92E-10,2.37E-18,7.32E-07,15.21339945,5.992791412
2756,2.41E-05,0.8768675788,0.07043872543,2.81E-09,33154.79545,1.88E-07,1.59E-09,1.34E-18,6.51E-07,12.59970858,3.379100545
2757,3.15E-05,0.6862956254,0.01393050828,9.09E-10,30194.45226,2.48E-07,4.67E-10,3.77E-18,5.10E-07,15.51720098,6.296592942
2758,1.23E-05,0.7837189093,0.06515369462,1.89E-09,45792.67395,1.16E-07,1.14E-09,1.55E-18,7.35E-07,15.08985459,5.86924655
2759,4.01E-05,0.6846171366,0.04889661499,1.35E-09,25210.45389,3.24E-07,2.30E-09,1.07E-18,3.82E-07,15.33478845,6.114180416
2760,4.04E-05,0.7994422511,0.01496209966,4.40E-09,10989.59244,3.30E-07,9.85E-10,3.78E-18,6.98E-07,9.238614313,0.01800627588
2761,7.98E-05,0.5255616166,0.06315481261,4.46E-09,38471.81582,1.52E-07,2.16E-09,2.91E-18,6.07E-07,9.422338342,0.2017303052
2762,2.56E-05,0.6431912106,0.05028982674,2.24E-09,34070.76368,2.19E-07,7.35E-10,1.99E-18,3.10E-07,12.92425343,3.703645395
2763,5.88E-05,0.6216249607,0.03143683346,1.88E-09,29365.9925,4.59E-08,2.91E-09,3.24E-18,3.21E-07,11.38990166,2.169293619
2764,9.72E-05,0.7944847449,0.05216478513,2.40E-09,38381.82536,3.72E-07,2.12E-09,1.88E-18,4.59E-07,11.80027217,2.579664132
2765,3.73E-05,0.5677211345,0.05055329294,1.83E-09,43564.6941,3.62E-07,1.18E-09,2.92E-18,6.23E-07,11.9492185,2.728610462
2766,4.12E-05,0.8586692222,0.06253014254,1.92E-09,41650.17383,9.27E-09,1.20E-09,2.32E-18,3.42E-07,14.5872066,5.366598562
2767,3.20E-05,0.6215494244,0.06528297276,2.74E-09,21459.38828,2.17E-07,1.71E-09,1.94E-18,6.89E-07,10.93920174,1.718593706
2768,3.41E-05,0.8518888081,0.05653328006,2.69E-09,8098.09866,4.18E-08,2.01E-09,3.04E-18,5.06E-07,9.249196611,0.02858857457
2769,9.24E-05,0.821989908,0.01685529589,2.26E-09,21568.79905,8.23E-09,2.57E-09,1.27E-18,9.12E-07,15.79895952,6.578351482
2770,6.73E-05,0.6993338147,0.06671444652,4.18E-09,34205.01598,3.52E-07,2.48E-09,3.65E-18,3.55E-07,9.303539314,0.08293127762
2771,4.92E-05,0.7496753978,0.04851349144,2.08E-09,42755.89545,3.18E-07,1.31E-09,1.40E-18,3.00E-07,13.8334156,4.612807564
2772,2.23E-05,0.868249106,0.04701226588,6.34E-10,23211.54226,2.21E-07,2.52E-09,2.98E-18,3.36E-07,15.79198836,6.571380321
2773,6.30E-05,0.551287725,0.02801794263,3.75E-09,34846.01446,2.97E-07,2.05E-09,1.15E-18,9.15E-07,11.72460451,2.503996471
2774,7.07E-05,0.7706597709,0.02471108407,1.46E-09,12325.41397,1.00E-07,1.95E-09,3.05E-18,2.87E-07,11.99401733,2.773409289
2775,6.05E-05,0.6333203076,0.04626552073,1.62E-09,20631.72794,1.03E-07,1.20E-09,2.14E-18,4.91E-07,14.30333313,5.082725096
2776,9.63E-05,0.8268556218,0.03596232597,3.39E-09,35698.83598,7.37E-08,1.64E-09,3.18E-18,4.80E-07,9.823235315,0.6026272781
2777,7.10E-05,0.6577434527,0.05231024788,1.08E-09,30461.36307,1.37E-08,2.15E-09,1.08E-18,4.96E-07,20.418604,11.19799596
2778,7.66E-05,0.6160427202,0.0476215102,1.42E-09,18527.06986,2.75E-07,1.92E-09,3.58E-18,3.53E-07,11.41196268,2.191354645
2779,1.15E-05,0.596389955,0.01548460893,2.22E-09,25147.03743,9.32E-08,3.11E-10,2.70E-18,8.24E-07,12.97785633,3.757248292
2780,8.22E-05,0.6271111045,0.03745787273,9.36E-10,41706.29571,1.64E-08,1.70E-09,2.06E-18,5.18E-07,20.03760281,10.81699478
2781,1.06E-05,0.661187662,0.03618549413,3.05E-09,34287.42381,4.40E-08,4.54E-10,3.52E-18,9.92E-07,10.82279136,1.602183323
2782,9.85E-05,0.5740915813,0.05942010181,2.66E-09,15425.51119,3.74E-07,9.58E-10,2.68E-18,5.53E-07,10.2076333,0.9870252653
2783,2.30E-05,0.7639896393,0.03790881845,2.60E-09,25869.11786,3.26E-08,2.75E-09,1.85E-18,4.86E-07,12.02368289,2.803074851
2784,3.95E-05,0.7087495186,0.02933561266,2.01E-09,16144.82255,3.71E-07,1.34E-09,1.62E-18,2.70E-07,12.44403607,3.223428034
2785,9.72E-05,0.6980893804,0.02363435879,9.83E-10,49859.13169,2.36E-07,8.28E-10,2.96E-18,4.63E-07,16.44610143,7.22549339
2786,4.22E-05,0.8889047747,0.02865331136,2.80E-09,14421.59378,4.54E-08,2.80E-09,3.89E-18,2.55E-07,9.230650968,0.01004293164
2787,3.26E-05,0.5217931156,0.03273985219,2.40E-09,7393.326027,2.32E-07,9.95E-10,2.11E-18,7.70E-07,10.69429794,1.473689905
2788,9.67E-05,0.8744202269,0.03032225292,9.14E-10,42273.25131,2.40E-07,7.58E-10,3.21E-18,8.50E-07,16.02267781,6.802069777
2789,5.47E-05,0.6591554571,0.04258247498,4.98E-09,27957.59026,3.78E-08,1.61E-09,2.28E-18,5.50E-07,9.513473256,0.2928652195
2790,5.84E-05,0.6307917001,0.04783893255,7.98E-10,14136.39819,2.61E-07,2.83E-09,2.59E-18,7.30E-07,15.09500292,5.874394883
2791,5.14E-05,0.8821894813,0.0584396957,1.27E-09,38574.49355,1.89E-07,3.68E-10,1.84E-18,8.39E-07,16.83612192,7.61551388
2792,6.40E-05,0.7094967103,0.06407443556,8.75E-10,17160.92103,2.23E-07,2.56E-09,2.44E-18,8.16E-07,14.97208294,5.751474901
2793,2.87E-05,0.5534515714,0.0585117788,3.46E-09,33581.36255,3.94E-07,1.04E-09,3.35E-18,2.80E-07,9.591923089,0.3713150518
2794,6.42E-05,0.6055110333,0.06992954177,2.32E-09,34934.52366,2.29E-07,1.56E-09,1.23E-18,8.09E-07,13.96886606,4.748258021
2795,4.58E-05,0.7103279499,0.0183663434,1.90E-09,11777.1889,3.58E-07,2.00E-09,2.45E-18,7.21E-07,10.6245945,1.403986463
2796,4.49E-05,0.8225812873,0.0777209443,4.49E-09,37703.21832,3.45E-07,2.09E-09,2.67E-18,5.30E-07,9.326201931,0.1055938942
2797,6.98E-05,0.6370335509,0.01502884132,4.73E-09,40617.5001,2.90E-07,2.91E-09,2.22E-18,9.86E-07,9.662980356,0.4423723188
2798,8.16E-05,0.8777673335,0.01537164363,3.90E-09,14724.29238,2.74E-07,1.03E-09,3.63E-18,7.94E-07,9.550723393,0.3301153557
2799,2.08E-05,0.8154777978,0.04350886454,3.24E-09,37337.31464,3.11E-07,1.45E-09,2.16E-18,6.20E-07,10.48239001,1.261781972
2800,5.35E-05,0.6207777255,0.0140642431,1.71E-09,8845.176813,3.54E-07,2.32E-09,3.64E-18,5.87E-07,9.668111394,0.4475033576
2801,5.58E-05,0.7430889045,0.02065394761,3.35E-09,33746.33747,2.77E-07,2.99E-09,1.18E-18,2.77E-07,11.65065643,2.430048397
2802,7.10E-05,0.6766975698,0.07440346301,4.90E-09,31995.86871,8.37E-08,2.29E-09,3.82E-18,5.84E-07,9.289788349,0.06918031265
2803,7.30E-05,0.5949846533,0.06081005094,6.48E-10,24114.62094,1.02E-07,2.70E-09,1.25E-18,4.30E-07,19.2432571,10.02264906
2804,6.45E-05,0.6789751442,0.07922035515,3.32E-09,26313.89512,3.66E-07,1.98E-09,1.91E-18,8.15E-07,10.18876057,0.9681525348
2805,3.13E-05,0.8438851861,0.01174682635,4.04E-09,9839.344229,1.26E-07,1.42E-09,3.38E-18,9.75E-07,9.220684804,7.68E-05
2806,6.32E-05,0.7230619027,0.06441498511,3.99E-09,24755.3561,3.14E-07,1.39E-09,1.76E-18,2.85E-07,10.14081554,0.9202075056
2807,8.35E-05,0.7077655499,0.01165340329,2.75E-09,18756.89912,8.47E-08,1.84E-09,3.90E-18,8.90E-07,9.664823878,0.4442158408
2808,7.52E-05,0.8528209633,0.03972149061,7.31E-10,27632.44901,1.85E-07,2.14E-09,2.72E-18,8.28E-07,16.21130533,6.990697289
2809,4.06E-05,0.5706450712,0.03416679937,1.26E-09,46582.56519,1.47E-07,2.58E-09,2.77E-18,5.67E-07,14.62307574,5.402467704
2810,5.38E-05,0.7212613806,0.06010625129,4.93E-09,43019.78517,2.21E-07,1.63E-09,1.13E-18,7.08E-07,10.99450909,1.77390105
2811,7.12E-05,0.6894824131,0.05119334288,4.15E-09,40136.00435,8.86E-08,8.09E-10,2.60E-18,3.28E-07,10.23121283,1.010604788
2812,6.93E-05,0.6141031848,0.06969388396,7.82E-10,21909.27512,3.45E-07,1.39E-09,1.48E-18,8.82E-07,17.19406673,7.973458693
2813,1.47E-05,0.5601651211,0.03627782112,7.15E-10,43575.91429,3.84E-07,6.10E-10,1.30E-18,9.29E-07,18.62413546,9.403527426
2814,8.23E-05,0.9048189224,0.07727368337,4.76E-09,21414.33563,1.51E-08,1.43E-09,1.86E-18,3.85E-07,10.09028243,0.8696743939
2815,9.45E-05,0.724475842,0.03606152753,3.17E-09,47330.63591,2.41E-07,1.89E-09,3.98E-18,7.20E-07,9.64673154,0.4261235033
2816,6.66E-05,0.7797257431,0.04515700524,2.35E-09,9302.207081,1.49E-07,1.23E-09,1.71E-18,7.94E-07,11.85180968,2.63120164
2817,9.14E-05,0.6464366071,0.05326789115,6.57E-10,44608.08427,3.07E-08,2.11E-09,1.52E-18,7.33E-07,21.15046844,11.9298604
2818,7.42E-05,0.8839644008,0.04094443169,7.49E-10,17327.03091,1.74E-07,2.97E-09,1.32E-18,9.29E-07,16.91046459,7.689856554
2819,2.44E-05,0.6150205667,0.02973925606,4.60E-09,35950.07645,1.83E-07,1.30E-09,3.83E-18,4.60E-07,9.229347606,0.008739568668
2820,1.84E-05,0.8910515746,0.07450916746,3.85E-09,47628.75728,3.19E-07,1.95E-09,2.07E-18,4.73E-07,10.0878377,0.8672296637
2821,5.27E-05,0.8751136968,0.07464813562,1.71E-09,26550.42567,2.57E-07,2.43E-09,3.45E-18,4.42E-07,10.72145481,1.500846772
2822,4.54E-05,0.8129296078,0.04882440766,2.16E-09,36583.99082,3.37E-07,1.21E-09,1.29E-18,8.57E-07,13.75034673,4.529738697
2823,1.02E-05,0.6264225138,0.02781204124,1.51E-09,41332.38977,2.50E-07,3.50E-10,3.98E-18,3.35E-07,12.95073446,3.730126426
2824,7.23E-05,0.7181019423,0.06638222273,3.73E-09,19656.87103,1.35E-07,5.52E-10,2.79E-18,8.60E-07,9.975178831,0.7545707945
2825,1.54E-05,0.8914464696,0.07829066856,3.97E-09,42571.20979,2.08E-07,6.23E-10,3.76E-18,7.93E-07,9.602103891,0.3814958542
2826,8.04E-05,0.5026137742,0.05235044396,2.72E-09,48840.64184,2.76E-07,1.33E-09,1.38E-18,7.11E-07,13.47851736,4.257909321
2827,6.50E-05,0.7987953245,0.07956756109,4.10E-09,7788.804287,2.52E-07,1.30E-09,3.34E-18,4.01E-07,9.245359502,0.02475146541
2828,3.36E-05,0.7282420338,0.07812080009,9.62E-10,30101.61741,8.75E-09,8.50E-10,2.01E-18,4.52E-07,19.44596637,10.22535833
2829,5.69E-05,0.7404734839,0.02343335679,2.11E-09,47248.34034,1.40E-07,2.02E-09,1.67E-18,7.65E-07,13.70287534,4.482267303
2830,8.80E-05,0.8625139283,0.03942599893,4.34E-09,42971.06588,1.27E-07,2.65E-09,1.41E-18,2.97E-07,10.85113308,1.630525046
2831,4.70E-05,0.5683740901,0.03083321343,4.77E-09,31143.04669,2.12E-07,1.83E-09,2.62E-18,5.21E-07,9.423217809,0.2026097723
2832,5.96E-05,0.7877569268,0.06858617034,1.04E-09,18045.12846,3.98E-07,8.25E-10,3.99E-18,6.02E-07,12.82865081,3.608042772
2833,6.62E-05,0.6878949244,0.03807517589,4.81E-09,24552.10287,3.23E-07,2.53E-09,3.39E-18,4.90E-07,9.4344606,0.2138525631
2834,6.82E-05,0.5143195618,0.04375982055,3.01E-09,34659.52665,2.65E-07,1.48E-09,3.80E-18,6.65E-07,9.655179665,0.4345716279
2835,9.10E-05,0.5103104962,0.03263186667,2.65E-09,32968.0128,1.13E-07,1.29E-09,3.89E-18,8.62E-07,10.10085448,0.8802464404
2836,6.48E-05,0.5268576496,0.01322595762,2.88E-09,22534.64824,2.02E-09,2.26E-09,3.26E-18,8.58E-07,10.0207096,0.8001015599
2837,8.84E-05,0.8185900912,0.03313669315,4.36E-09,10877.81409,2.93E-07,1.88E-09,1.66E-18,5.69E-07,9.6351204,0.4145123629
2838,4.30E-05,0.5035871064,0.05089820917,3.77E-09,25099.42677,3.06E-07,1.90E-09,2.10E-18,6.36E-07,9.739512662,0.5189046251
