dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,Fuel_Swelling,Porosity,Bubble_Size
4.54E-05,0.500958709,0.053918488,3.78E-09,47581.86865,5.06E-08,2.77E-09,2.86E-18,2.77E-07,44.1031317,15.55690874,0.274764612
5.31E-05,0.902111248,0.05956456,4.71E-09,48773.52658,3.79E-07,2.40E-09,1.69E-18,3.97E-07,36.42412566,10.93978709,0.260894101
5.31E-05,0.522415202,0.069810846,4.34E-09,9492.682987,2.37E-07,2.94E-09,3.19E-18,6.33E-07,40.50212777,13.51742157,0.284416398
4.09E-05,0.83953823,0.048838784,2.82E-09,8819.029252,3.73E-07,6.59E-10,2.89E-18,8.20E-07,32.75821145,8.531376184,0.18761215
4.05E-05,0.513507355,0.07630313,2.92E-09,34444.92464,8.34E-08,1.11E-09,3.19E-18,3.47E-07,36.5980349,10.99187473,0.200091969
8.29E-05,0.528260023,0.039986962,3.34E-09,48540.85797,3.48E-07,1.80E-09,3.35E-18,9.54E-07,65.53299236,26.07319123,0.608011546
5.42E-05,0.692944064,0.051743407,1.99E-09,44024.53543,2.85E-08,2.76E-09,1.90E-18,9.29E-07,52.43325021,19.57249553,0.711233894
8.38E-05,0.679396404,0.049199515,2.41E-09,49560.53683,2.83E-07,8.33E-10,2.94E-18,7.53E-07,61.52851376,24.1798446,0.573863904
8.05E-05,0.602805897,0.035829748,1.98E-09,28363.85042,3.20E-08,3.21E-10,2.79E-18,6.59E-07,79.47926937,31.09737886,1.322894848
5.29E-05,0.739678113,0.018328419,1.01E-09,42357.36428,2.34E-07,7.04E-10,1.98E-18,7.56E-07,65.4743364,25.72239888,1.250352762
2.21E-05,0.754939912,0.024259105,1.87E-09,20592.172,9.62E-08,1.61E-09,2.96E-18,6.62E-07,24.23265754,1.584086232,0.095321697
2.78E-05,0.552032419,0.015813323,2.53E-09,44593.4889,3.68E-08,4.87E-10,3.89E-18,7.06E-07,36.27948959,10.65498523,0.333577345
2.81E-05,0.644650004,0.042610494,3.15E-09,17619.87682,3.44E-07,2.09E-09,1.15E-18,9.80E-07,30.40678299,6.712811042,0.13328626
5.71E-05,0.647791948,0.020471582,1.72E-09,38076.20406,9.37E-08,1.44E-09,2.41E-18,3.12E-07,64.95949181,25.61214021,1.081466219
5.96E-05,0.865243865,0.078581182,1.84E-09,36740.80196,2.63E-07,1.31E-09,1.31E-18,6.19E-07,43.02403938,14.39047446,0.298771341
4.44E-05,0.746152307,0.060555622,2.68E-09,36452.99922,2.38E-07,1.37E-09,1.46E-18,6.55E-07,37.98641594,11.6707946,0.220029536
8.87E-05,0.707125314,0.021552004,3.52E-09,8384.169947,4.46E-08,2.97E-09,3.81E-18,9.25E-07,72.90045946,29.05518607,0.678326274
7.06E-05,0.896043214,0.017726147,2.82E-09,8487.937238,3.14E-07,7.84E-10,3.67E-18,3.97E-07,58.95242143,23.26576643,0.512231021
2.94E-05,0.516833604,0.077675106,2.79E-09,49832.33157,2.04E-08,2.11E-09,2.75E-18,6.72E-07,36.40515967,10.91939808,0.178948874
4.43E-05,0.843528271,0.01973467,3.91E-09,46542.82912,2.25E-09,2.30E-09,2.08E-18,5.94E-07,42.99366741,14.83674333,0.307130425
5.69E-05,0.877918849,0.033749033,1.72E-09,37917.62954,3.21E-07,2.06E-09,2.17E-18,9.22E-07,48.86926718,18.02526652,0.355612138
7.76E-05,0.507788875,0.053249968,2.83E-09,10804.36056,1.01E-08,1.76E-09,1.98E-18,5.58E-07,65.72549528,25.6489454,0.913457869
6.04E-05,0.726426139,0.034531184,2.31E-09,30705.66512,2.72E-07,6.02E-10,2.71E-18,7.87E-07,54.92972893,21.23090026,0.417479385
6.05E-05,0.753118287,0.052272221,3.57E-09,29913.98517,9.61E-08,1.55E-09,2.87E-18,3.60E-07,45.90747866,16.58533783,0.355108955
6.50E-05,0.779765304,0.031321097,1.37E-09,26596.78295,2.79E-08,8.48E-10,3.15E-18,3.49E-07,63.8034992,25.01243778,1.136226817
1.04E-05,0.655095804,0.02385625,2.59E-09,27802.10561,1.05E-07,2.01E-09,2.18E-18,7.60E-07,23.39907362,0.577284032,0.07413366
5.33E-05,0.617926377,0.059262245,8.54E-10,12146.91039,2.72E-07,1.98E-09,2.50E-18,6.74E-07,55.80995807,21.39606188,0.665047609
4.12E-05,0.544755024,0.012964801,1.22E-09,35851.78655,3.59E-07,2.97E-09,2.95E-18,5.33E-07,57.24660494,22.25764933,1.092525531
5.16E-05,0.876024023,0.045870103,2.16E-09,33570.19061,3.86E-07,2.60E-09,1.04E-18,2.75E-07,44.04877545,15.23913355,0.284305987
4.92E-05,0.699729455,0.016411493,1.63E-09,25738.56499,1.92E-07,2.74E-09,2.99E-18,4.46E-07,53.55195142,20.56362544,0.38251801
1.32E-05,0.52604348,0.011193727,1.70E-09,14445.01602,1.81E-07,1.69E-09,2.72E-18,8.02E-07,25.43318776,1.258057518,0.740589252
3.04E-05,0.872112815,0.050395065,2.71E-09,46110.8717,3.49E-07,1.09E-09,3.55E-18,3.37E-07,24.74119911,2.523459678,0.08558158
8.43E-05,0.582511768,0.038449625,3.35E-09,18074.96111,1.41E-07,1.44E-09,2.39E-18,3.15E-07,66.47658942,26.40439494,0.620466512
1.05E-05,0.694267696,0.064620452,9.21E-10,9440.721057,3.25E-07,2.84E-09,1.43E-18,7.23E-07,28.7766051,4.05890189,0.24102783
1.14E-05,0.849296767,0.013747087,6.27E-10,33931.92964,1.55E-07,2.02E-09,3.39E-18,5.70E-07,32.43855432,5.780178976,1.05471199
8.11E-05,0.841402283,0.015069962,2.73E-09,13657.94783,1.95E-08,2.66E-09,2.66E-18,8.17E-07,69.45554485,27.66474796,0.625670875
4.70E-05,0.669870926,0.016038795,1.09E-09,41831.86897,3.98E-07,6.72E-10,1.96E-18,4.60E-07,62.46404193,24.45368966,1.155178317
5.37E-05,0.628344118,0.04617878,4.91E-09,9053.211108,2.75E-07,1.17E-09,3.27E-18,8.07E-07,47.30899145,17.42878857,0.328063906
4.00E-05,0.711596251,0.013539198,3.80E-09,26185.15522,2.50E-07,1.70E-09,2.26E-18,8.66E-07,43.4755882,15.26711165,0.286711497
5.13E-05,0.525426851,0.060769572,3.83E-09,43386.81715,3.36E-07,1.86E-09,3.55E-18,6.00E-07,43.84614641,15.45098947,0.296474492
4.52E-05,0.608711164,0.033609483,7.76E-10,44878.42719,2.23E-07,2.07E-09,3.20E-18,3.52E-07,63.16283452,24.85030289,1.201329552
2.80E-05,0.622325667,0.069156446,3.62E-09,9128.839771,2.29E-07,1.63E-09,2.77E-18,7.79E-07,26.31060555,3.912388309,0.093501313
3.94E-05,0.853333789,0.057598767,4.83E-09,24782.90471,2.67E-07,7.92E-10,3.15E-18,2.51E-07,29.93906609,6.579662477,0.159983466
6.02E-05,0.770451748,0.032009049,2.85E-09,12658.84589,4.66E-08,1.43E-09,3.39E-18,6.22E-07,52.02847261,19.86063064,0.399654523
2.34E-05,0.686074624,0.021230872,3.86E-09,45386.39242,1.86E-07,1.17E-09,3.05E-18,8.90E-07,25.03237382,2.885621168,0.129083951
6.04E-05,0.895488212,0.04696041,2.24E-09,15803.91502,3.46E-08,2.94E-09,1.50E-18,8.58E-07,48.17963847,17.50583149,0.369655109
6.66E-05,0.893782494,0.017991097,4.77E-09,32170.04491,1.85E-07,2.73E-09,3.30E-18,6.57E-07,56.82427894,22.27540607,0.478989145
5.01E-05,0.85175242,0.024381722,4.27E-09,41202.86552,1.71E-07,2.40E-09,3.50E-18,2.86E-07,44.78861297,16.01472307,0.32411416
8.90E-05,0.561898299,0.012315997,1.46E-09,13181.54546,3.61E-07,1.94E-09,3.18E-18,4.63E-07,87.45120069,33.75082425,0.821890014
1.37E-05,0.842506431,0.07650012,4.42E-09,45265.45644,3.31E-07,5.67E-10,2.74E-18,5.91E-07,22.01335305,0.133717186,0.002837246
2.66E-05,0.827941112,0.071376355,1.80E-09,12395.92423,2.03E-07,2.78E-09,2.70E-18,4.13E-07,23.04386494,0.9946499,0.043063747
1.08E-05,0.855091334,0.071705629,2.29E-09,22798.5186,7.73E-08,8.63E-10,2.16E-18,3.65E-07,24.77981351,1.291274779,0.003902013
5.62E-05,0.600051179,0.046376365,7.39E-10,38615.77229,2.37E-07,7.65E-10,2.30E-18,5.25E-07,86.82264274,33.31624593,1.289071286
2.75E-05,0.690014068,0.052093282,2.24E-09,6414.334795,3.15E-07,2.59E-09,2.23E-18,9.37E-07,26.5585466,4.083312783,0.099512669
2.32E-05,0.591750548,0.061975792,4.08E-09,6809.711514,3.24E-07,9.12E-10,2.62E-18,8.39E-07,24.01142169,2.136108046,0.067417178
2.89E-05,0.801988341,0.024596207,4.81E-09,49212.70959,1.55E-07,1.09E-09,2.25E-18,7.29E-07,26.93860893,4.354141937,0.142133262
5.36E-05,0.661319107,0.026307766,2.88E-09,9004.984495,7.62E-08,2.07E-09,1.19E-18,8.99E-07,56.5709189,21.90746806,0.570949341
9.91E-05,0.603542097,0.035409812,2.51E-09,11360.48446,4.32E-08,1.82E-09,3.90E-18,8.87E-07,75.54452998,29.87058183,0.764448598
2.24E-05,0.626890893,0.011115003,1.44E-09,21067.34874,1.37E-08,1.42E-09,1.88E-18,3.73E-07,45.38224595,14.89658246,1.693529422
3.69E-05,0.614795418,0.063857033,1.13E-09,7227.391717,5.97E-08,5.39E-10,2.23E-18,3.70E-07,56.80811509,21.99491253,0.762932419
4.48E-05,0.632193247,0.04414006,4.38E-09,34414.34567,3.09E-08,1.08E-09,3.95E-18,8.21E-07,42.78822441,14.84663207,0.272639339
8.14E-05,0.536331124,0.06591889,2.22E-09,8159.539957,2.01E-07,2.28E-09,1.67E-18,9.67E-07,56.55886277,21.53877597,0.553517199
8.70E-05,0.614998339,0.052435491,2.46E-09,29429.38431,2.01E-07,1.03E-09,2.40E-18,9.51E-07,63.33801861,24.79386075,0.59972652
8.23E-05,0.724657502,0.0154072,2.13E-09,33734.3885,2.58E-07,5.32E-10,3.54E-18,6.14E-07,75.27000128,29.92961097,0.683348399
9.62E-05,0.8995225,0.017836722,1.07E-09,7809.631329,8.25E-10,1.20E-09,3.23E-18,9.59E-07,94.57959509,36.20651667,2.244203078
9.08E-05,0.708074551,0.061821435,2.20E-09,45153.74595,3.95E-07,2.83E-09,1.83E-18,6.75E-07,57.60066608,22.06376978,0.581389873
1.19E-05,0.685574649,0.073504138,2.63E-09,49259.67737,3.00E-07,7.66E-10,1.48E-18,2.96E-07,25.4951806,1.855871199,0.006144489
1.07E-05,0.574831353,0.061400874,3.49E-09,16760.03675,3.04E-07,4.42E-10,1.24E-18,4.14E-07,24.21526987,1.146464219,0.015390433
7.11E-05,0.592685418,0.018175974,4.66E-09,17787.84152,2.70E-07,1.53E-09,3.87E-18,3.02E-07,69.88450321,27.95115088,0.57434173
7.70E-05,0.713248123,0.011887119,3.02E-09,33715.55743,3.46E-07,2.94E-09,1.80E-18,7.69E-07,73.89255879,29.4030143,0.627483153
9.55E-05,0.903136164,0.059445038,2.67E-09,12203.09151,3.33E-07,2.26E-09,1.51E-18,3.34E-07,54.52359529,20.86037422,0.597909333
9.86E-05,0.531200195,0.040734406,2.18E-09,42953.19172,1.44E-08,1.92E-09,1.64E-18,9.63E-07,95.11039046,35.07202749,1.778314259
7.56E-05,0.571181283,0.052667777,4.19E-09,6004.028962,1.08E-07,1.28E-09,2.96E-18,8.01E-07,55.42805716,21.57204288,0.495864831
1.79E-05,0.820473152,0.019920244,1.13E-09,18572.25188,1.82E-09,7.99E-10,3.88E-18,9.36E-07,32.60912659,6.058828091,1.45472989
4.95E-05,0.875675891,0.018876424,1.42E-09,14838.765,2.31E-07,2.33E-09,3.84E-18,5.40E-07,45.53732866,16.38506958,0.324589738
7.09E-05,0.815450739,0.051107559,3.06E-09,15490.22549,1.33E-07,1.46E-09,3.62E-18,7.63E-07,48.93174826,18.26069418,0.429690733
3.25E-05,0.834777492,0.023437394,4.80E-09,9685.724079,2.10E-07,2.33E-09,3.55E-18,2.76E-07,30.38500626,6.907937366,0.163635898
1.60E-05,0.809649503,0.023233184,3.31E-09,40050.76421,2.54E-07,4.84E-10,2.74E-18,7.00E-07,22.67831328,0.400291527,0.063437079
6.73E-05,0.897683895,0.018290114,8.23E-10,19345.37339,2.78E-07,1.35E-09,2.47E-18,8.62E-07,65.67324481,25.83484447,0.961095326
6.89E-05,0.547393486,0.010409008,2.12E-09,19024.70345,1.57E-07,1.83E-09,1.75E-18,3.31E-07,82.5804149,32.34297989,1.354328042
4.66E-05,0.811360029,0.057694893,3.42E-09,16868.34239,1.59E-07,1.02E-09,2.97E-18,5.56E-07,35.66372329,10.4565434,0.226657193
4.84E-05,0.720978641,0.042669217,4.82E-09,45084.1649,3.16E-07,1.57E-09,2.13E-18,9.55E-07,42.73459787,14.81745953,0.282205084
1.38E-05,0.736944682,0.075209353,1.63E-09,9334.495535,2.53E-07,2.62E-09,3.92E-18,6.94E-07,21.63435818,0.072186863,0.002473201
7.99E-05,0.55517996,0.020027884,7.80E-10,10782.0913,1.20E-07,2.43E-09,1.22E-18,2.50E-07,126.6145355,43.39537868,2.022024529
3.38E-05,0.610705091,0.020792716,2.71E-09,36257.96702,8.97E-09,8.95E-10,1.84E-18,3.15E-07,51.04292082,19.10721737,1.391452978
6.43E-05,0.752646597,0.034952425,1.82E-09,36655.44994,2.95E-07,2.75E-09,2.81E-18,9.70E-07,55.58413986,21.50311785,0.434793854
2.44E-05,0.887351631,0.05429543,1.90E-09,23982.38988,1.03E-07,2.22E-09,3.76E-18,6.28E-07,22.46121392,0.412424564,0.031344563
4.74E-05,0.793690891,0.058324245,1.23E-09,12620.97404,1.30E-07,2.76E-09,3.86E-18,6.92E-07,37.57355879,11.53322019,0.238395731
5.20E-05,0.720164023,0.022742674,6.14E-10,43452.33034,6.97E-08,7.75E-10,2.34E-18,6.35E-07,90.10492956,34.65811816,1.808508879
4.19E-05,0.633478952,0.022489014,1.53E-09,47989.21602,3.78E-07,6.09E-10,2.55E-18,4.35E-07,49.83605363,18.43870995,0.628371983
3.90E-05,0.831205881,0.031376117,7.02E-10,43260.98987,1.03E-07,9.54E-10,1.37E-18,9.77E-07,61.7692095,24.0497919,1.276984686
4.36E-05,0.565720795,0.036457545,4.92E-09,7589.256943,3.93E-07,1.18E-09,1.12E-18,7.46E-07,46.45411425,16.92279761,0.286392252
6.45E-05,0.653333783,0.061318618,1.66E-09,10515.20167,2.96E-07,3.66E-10,2.89E-18,5.26E-07,53.04011341,20.12271136,0.403859455
3.41E-05,0.578520179,0.055596389,1.71E-09,32591.12828,3.53E-07,1.78E-09,2.64E-18,4.44E-07,36.10309361,10.52636845,0.189515609
1.22E-05,0.76323703,0.020682804,7.87E-10,18003.98454,2.79E-07,2.86E-09,1.78E-18,3.84E-07,30.95305377,5.065537655,0.895086722
1.21E-05,0.53339008,0.062303699,1.44E-09,36151.93036,3.17E-07,6.52E-10,1.82E-18,9.83E-07,29.03443895,3.777763697,0.294108652
1.29E-05,0.680224451,0.025055697,3.88E-09,14233.38035,1.92E-07,1.52E-09,2.69E-18,8.59E-07,21.45140191,0.041230971,0.049020762
5.19E-05,0.772361138,0.023483454,2.92E-09,48091.88086,3.31E-08,1.45E-09,4.00E-18,5.52E-07,49.2663623,18.41819073,0.364767846
7.61E-05,0.557312055,0.016144793,4.35E-09,31478.49091,5.32E-08,1.26E-09,2.83E-18,2.99E-07,76.17325011,30.27788823,0.663505023
3.08E-05,0.74837146,0.076710766,1.45E-09,20159.34266,3.05E-07,1.32E-09,1.58E-18,9.44E-07,31.36623209,6.832112272,0.127864971
4.63E-05,0.560640763,0.018814031,1.82E-09,15564.12459,9.31E-09,2.20E-09,1.95E-18,4.54E-07,74.12857145,29.56182474,1.774781671
6.86E-05,0.837843701,0.074876758,1.75E-09,33649.16012,2.74E-07,1.49E-09,3.71E-18,2.57E-07,41.72012163,14.07725777,0.363496837
4.08E-05,0.822725196,0.022853175,3.92E-09,13378.41722,2.19E-08,1.12E-09,2.30E-18,5.59E-07,37.88267824,11.86443542,0.249121469
7.33E-05,0.579558853,0.029397996,3.81E-09,36620.58287,3.35E-08,1.72E-09,2.77E-18,4.86E-07,67.0540722,26.66242026,0.576544215
8.57E-05,0.90275604,0.070397798,1.93E-09,30143.40611,2.52E-07,1.65E-09,3.37E-18,4.50E-07,46.72734495,16.90396542,0.490946542
9.48E-05,0.882558727,0.062949071,3.08E-09,27994.8747,1.61E-07,5.99E-10,3.65E-18,2.69E-07,54.26519134,20.92006359,0.59682431
4.31E-05,0.76196527,0.067177013,7.37E-10,35064.97333,4.13E-08,6.77E-10,3.09E-18,7.26E-07,56.80347615,21.91488712,0.993642869
8.84E-05,0.806702387,0.010780427,7.97E-10,11816.711,2.06E-07,1.11E-09,2.10E-18,5.77E-07,92.06901338,35.26396581,1.691546013
8.55E-05,0.646869383,0.069761775,2.52E-09,48578.76291,2.15E-07,1.95E-09,3.44E-18,6.05E-07,50.08724308,18.70267508,0.515377197
8.83E-05,0.754755341,0.066969315,4.11E-09,14856.47235,1.56E-07,2.16E-09,1.71E-18,4.07E-07,49.28271635,18.35119495,0.526987921
2.37E-05,0.552893489,0.068538136,4.26E-09,32637.39145,2.90E-07,1.93E-09,2.05E-18,7.88E-07,24.91453842,2.8318112,0.07455816
3.63E-05,0.750988174,0.05613259,1.75E-09,26449.28121,9.34E-08,2.37E-09,2.11E-18,3.32E-07,34.27508517,8.991611535,0.207283733
9.55E-05,0.692433049,0.072181407,3.45E-09,35933.293,1.06E-07,7.19E-10,2.31E-18,5.20E-07,55.73318316,21.41804867,0.602655652
9.83E-05,0.625784856,0.065480043,2.93E-09,24065.67684,6.25E-08,1.06E-09,2.67E-18,8.04E-07,60.33837429,23.45845696,0.649744754
8.44E-05,0.654481552,0.066109154,2.48E-09,30274.14101,3.77E-07,1.91E-09,3.05E-18,6.89E-07,50.93506111,19.17044295,0.515427768
5.59E-05,0.50946116,0.038211857,3.04E-09,20372.66048,2.19E-07,8.03E-10,2.10E-18,5.02E-07,58.13083792,22.7155876,0.418988248
9.29E-05,0.583005156,0.020353545,4.55E-09,41081.8806,3.38E-07,2.71E-09,3.13E-18,5.81E-07,80.1552038,31.6496802,0.764942766
5.77E-05,0.871256545,0.064865131,1.39E-09,36386.81721,1.15E-07,2.93E-09,2.42E-18,7.74E-07,43.3092569,14.65997774,0.308244185
1.10E-05,0.895071067,0.027673704,3.94E-09,32532.87083,3.44E-07,1.66E-09,1.44E-18,7.81E-07,22.6716825,0.377549817,0.038997998
6.29E-05,0.805945879,0.063177693,4.35E-09,30076.49041,1.56E-07,2.21E-09,2.16E-18,4.12E-07,41.66896871,14.16539484,0.340933525
2.96E-05,0.593627976,0.048916657,3.23E-09,30679.50961,9.51E-08,8.39E-10,3.03E-18,5.97E-07,31.27598625,7.477799541,0.146908079
1.26E-05,0.873013279,0.015515503,4.09E-09,16975.70207,2.54E-07,2.96E-09,1.86E-18,5.65E-07,21.54004068,0.047603695,0.053037123
1.41E-05,0.808238668,0.014971005,1.39E-09,9370.261897,1.34E-07,5.87E-10,2.43E-18,6.60E-07,26.81524411,2.364652469,0.312935122
8.68E-05,0.573251748,0.039257918,2.12E-09,31709.42156,2.56E-07,1.64E-09,3.92E-18,3.92E-07,67.36205027,26.67702866,0.640601599
8.54E-05,0.62030917,0.079057026,2.99E-09,46192.81777,3.86E-07,2.23E-09,1.25E-18,9.45E-07,51.0652872,18.74349213,0.504915216
3.65E-05,0.830583696,0.065457581,1.61E-09,19870.05003,3.58E-07,8.64E-10,1.01E-18,8.50E-07,35.06652742,9.594075492,0.171546353
3.00E-05,0.606227046,0.07549581,6.21E-10,31829.62927,9.12E-08,2.81E-09,2.75E-18,4.73E-07,49.85531935,18.0305492,0.756875716
3.50E-05,0.818900247,0.071819059,2.62E-09,20028.94158,2.23E-07,9.47E-10,3.45E-18,6.43E-07,26.430626,3.964395294,0.110502525
1.23E-05,0.584190674,0.049744856,2.12E-09,37733.81705,3.64E-07,5.29E-10,2.07E-18,2.91E-07,25.48620838,1.707705035,0.090620377
2.10E-05,0.801577212,0.036894991,4.45E-09,9912.071627,3.22E-07,1.41E-09,2.54E-18,7.13E-07,21.38809256,0.020589925,0.036920553
1.61E-05,0.695823942,0.042102468,2.44E-09,49701.2647,1.24E-09,1.87E-09,2.50E-18,3.27E-07,27.7133551,3.171886079,0.836505335
3.36E-05,0.544960838,0.029675573,2.74E-09,22745.93121,2.28E-07,4.72E-10,2.12E-18,4.29E-07,41.26612432,13.81958072,0.272039281
3.80E-05,0.640333684,0.027881527,3.47E-09,6608.24289,2.27E-07,1.54E-09,3.70E-18,5.81E-07,40.79123513,13.694992,0.237530002
2.58E-05,0.532965793,0.062780447,1.46E-09,29136.43224,3.11E-07,2.78E-09,3.98E-18,5.14E-07,28.64431795,5.48401707,0.107539714
3.17E-05,0.645743248,0.012780373,2.93E-09,18159.75637,1.45E-07,2.82E-09,3.63E-18,3.73E-07,37.9855337,11.97304256,0.232832771
9.40E-05,0.514541126,0.041338146,4.56E-09,26156.9249,2.41E-07,3.58E-10,2.82E-18,2.87E-07,74.33409552,29.47611864,0.719882793
3.46E-05,0.755763088,0.045573424,4.87E-09,36542.31521,1.68E-07,2.95E-09,1.45E-18,8.62E-07,31.52507971,7.677774249,0.157715002
6.78E-05,0.631529057,0.06454922,4.75E-09,14493.50888,3.56E-07,1.48E-09,2.94E-18,8.69E-07,46.31544489,16.87209478,0.394281866
5.26E-05,0.827181435,0.055373701,3.01E-09,49738.27743,7.97E-08,8.41E-10,1.58E-18,5.19E-07,42.81434456,14.50945307,0.284978443
1.70E-05,0.834488681,0.020173983,1.54E-09,27344.81024,1.74E-07,1.21E-09,1.47E-18,9.73E-07,28.81206647,4.001588271,0.447003586
1.78E-05,0.733818254,0.0548837,4.12E-09,28800.56062,1.18E-07,2.32E-09,1.86E-18,5.00E-07,22.05363373,0.126924545,0.016363839
3.98E-05,0.777793101,0.016868371,1.74E-09,49082.75369,1.14E-07,2.60E-09,3.32E-18,5.09E-07,41.78449759,14.14105243,0.281159871
6.90E-05,0.732041554,0.03560845,9.29E-10,14637.9153,1.11E-08,2.31E-09,1.11E-18,9.12E-07,104.968903,38.77796038,2.030252028
6.37E-05,0.71870003,0.028493509,8.88E-10,18318.18048,1.28E-07,2.04E-09,1.46E-18,6.01E-07,82.71990163,31.9949517,1.501159135
2.59E-05,0.855840805,0.06176556,3.64E-09,16090.94669,8.65E-08,2.91E-09,1.14E-18,2.64E-07,23.62312889,1.224771879,0.041546288
8.49E-05,0.714623611,0.036953241,9.49E-10,37577.55854,2.09E-07,7.58E-10,3.19E-18,7.95E-07,77.71379963,30.32096115,1.186694485
2.74E-05,0.652473807,0.012585531,3.41E-09,30378.41924,1.74E-07,1.99E-09,1.97E-18,3.00E-07,32.39381794,8.261725282,0.205442538
2.07E-05,0.900585985,0.058570043,3.52E-09,42594.49032,2.01E-08,2.87E-09,1.73E-18,7.46E-07,23.70565712,0.739782089,0.011901986
9.77E-05,0.760240656,0.024740631,3.00E-09,37005.77152,1.33E-07,9.61E-10,1.74E-18,9.85E-07,80.7681404,31.51433964,0.780158277
2.18E-05,0.519404895,0.013476384,1.41E-09,24267.00898,2.13E-07,2.98E-09,3.90E-18,2.80E-07,34.48908314,9.510075794,0.493950897
3.83E-05,0.67870309,0.018479665,2.55E-09,27912.97109,2.55E-07,1.83E-09,1.30E-18,5.39E-07,44.3205279,15.53545745,0.296760261
4.34E-05,0.584745127,0.070707332,3.74E-09,25134.03401,3.51E-07,2.96E-09,2.83E-18,8.97E-07,35.40593692,10.29745604,0.209146438
3.54E-05,0.703497125,0.040396156,4.61E-09,23031.7268,1.49E-07,1.87E-09,1.26E-18,3.67E-07,34.53952683,9.705993205,0.184546748
9.43E-05,0.847589979,0.053453924,3.62E-09,40397.75094,3.82E-07,2.70E-09,1.79E-18,4.33E-07,56.51478804,21.96565313,0.608381513
7.10E-05,0.890370054,0.011555409,2.40E-09,25587.79109,2.87E-07,1.72E-09,3.99E-18,7.25E-07,62.22282168,24.72408273,0.540359168
5.91E-05,0.62488885,0.023366704,2.65E-09,37375.89496,3.07E-07,1.75E-09,3.42E-18,7.58E-07,59.78584628,23.5852586,0.457275571
5.54E-05,0.904198221,0.026803828,3.04E-09,29190.25859,1.19E-07,2.39E-09,1.42E-18,5.25E-07,48.14338256,17.7316654,0.35508783
8.81E-05,0.701229954,0.021343675,3.42E-09,34033.02234,1.88E-08,2.43E-09,3.11E-18,7.61E-07,74.34903549,29.45772749,0.706218482
1.35E-05,0.577137032,0.035473053,1.68E-09,24530.62216,3.25E-07,2.50E-09,2.68E-18,3.88E-07,23.83614791,0.726453124,0.078777853
7.20E-05,0.554105701,0.037632132,4.94E-09,15577.07586,1.26E-07,1.40E-09,2.18E-18,4.64E-07,62.112514,24.64119549,0.522708807
2.06E-05,0.734777664,0.070901329,3.46E-09,25495.74543,8.67E-08,1.43E-09,2.63E-18,6.45E-07,22.03937445,0.131994866,0.015663609
9.64E-05,0.896623987,0.05593337,8.13E-10,26677.38022,4.94E-09,1.27E-09,2.48E-18,9.88E-07,86.41366731,33.28095745,1.897674652
3.12E-05,0.743929126,0.05584396,1.26E-09,29370.88374,1.23E-07,1.49E-09,1.30E-18,3.67E-07,43.52599809,14.62345869,0.613900408
5.21E-05,0.627709393,0.047174784,4.28E-09,16788.40125,2.36E-07,1.23E-09,1.47E-18,6.58E-07,47.20718937,17.28770968,0.322421871
7.52E-05,0.567844779,0.040938491,1.86E-09,16414.09746,6.84E-08,1.89E-09,3.25E-18,2.66E-07,65.02920128,25.551006,0.620430715
3.48E-05,0.558402058,0.064469623,7.17E-10,18417.43183,3.70E-07,1.40E-09,2.41E-18,3.18E-07,58.68660911,22.75247898,0.666070092
9.48E-05,0.73180444,0.039197784,4.55E-09,15456.03126,3.11E-07,1.08E-09,3.40E-18,9.27E-07,66.2929693,26.43760996,0.673330937
3.29E-05,0.642331357,0.062753531,2.09E-09,25682.26697,1.82E-07,2.99E-09,1.60E-18,7.12E-07,33.19996391,8.452168286,0.177889364
9.23E-05,0.521100225,0.016782842,4.39E-09,41692.9052,3.32E-07,2.90E-09,2.01E-18,4.41E-07,84.68824637,33.09007221,0.792460139
7.94E-05,0.729923439,0.013915961,3.97E-09,20536.96349,3.84E-07,2.82E-09,2.99E-18,8.50E-07,71.75442434,28.67937682,0.621615345
5.72E-05,0.702615271,0.011942837,4.13E-09,30205.06363,3.77E-08,9.27E-10,3.67E-18,4.46E-07,59.19900513,23.35727734,0.460855884
1.68E-05,0.696114868,0.059130132,1.15E-09,26298.42787,2.20E-07,2.71E-09,3.62E-18,8.55E-07,24.6565305,1.171127831,0.029859652
7.07E-05,0.800353683,0.076057415,2.27E-09,44396.81984,3.67E-07,1.37E-09,2.54E-18,7.98E-07,43.36378515,14.99775132,0.383648689
8.92E-05,0.841082848,0.040874176,2.99E-09,48703.37522,1.13E-07,8.75E-10,2.15E-18,8.72E-07,64.29656553,25.40186236,0.62218274
2.54E-05,0.878916017,0.075715304,3.24E-09,23260.46905,6.38E-08,1.22E-09,1.14E-18,8.83E-07,25.52755781,1.800182231,0.019173671
8.51E-05,0.874758677,0.03600409,1.65E-09,26372.65868,6.71E-08,2.82E-09,2.32E-18,3.62E-07,65.54429937,25.71302095,0.605355465
4.38E-05,0.638197266,0.075645423,2.26E-09,31460.19014,1.72E-07,1.05E-09,1.32E-18,7.89E-07,40.90375787,13.22420008,0.258004388
5.10E-05,0.814458201,0.04652405,3.00E-09,32091.57307,3.31E-07,2.63E-09,2.38E-18,8.54E-07,40.85700506,13.68313851,0.280642256
