dGrainHBS,FaceCovMax,SwellLink,rResolBulk,DatomFissGBx,StickProb,fNucleate,vResol,rResolGBB,C1,C2,C3,C4,C5,C6,Porosity,Fuel_Swelling
5.60E-05,0.558926965,0.032014618,6.07E-10,23223.02271,1.57E-07,2.15E-09,1.37E-18,7.01E-07,0.920924184,1.573176593,2.348983036,2.996120963,2.746259694,1.130779518,8.005142621,20.00767507
9.68E-05,0.872609269,0.068409293,4.57E-09,32805.68865,2.29E-08,6.08E-10,1.62E-18,7.78E-07,0.42863317,1.128879492,5.480967636,9.386316384,0.399838325,1.47E-07,2.380707887,12.00001802
4.07E-05,0.558463417,0.018827106,1.32E-09,46342.25334,2.80E-07,2.23E-09,3.45E-18,5.91E-07,0.704688726,1.634083892,5.232738144,7.851956192,1.373542441,2.20E-05,3.043001707,12.86968559
8.70E-05,0.795162551,0.076725164,3.99E-09,28631.94436,1.58E-07,3.77E-10,1.08E-18,4.93E-07,0.22663526,0.527832113,1.390379469,4.373705091,4.80127833,0.358705667,3.317730427,13.21989241
8.74E-05,0.90581802,0.042086493,2.46E-09,33148.60314,4.42E-08,8.37E-10,2.91E-18,2.63E-07,0.552238002,1.490838827,7.74613688,8.975232589,0.068873423,5.33E-09,2.394208437,12.00804757
6.20E-05,0.681792589,0.02036035,3.70E-09,38439.6478,8.25E-08,1.87E-09,2.68E-18,7.30E-07,3.612090949,15.5562705,3.908135963,0.000427588,6.18E-14,0,0.540979224,9.897120969
8.91E-05,0.586164491,0.051486595,3.40E-09,42773.06083,2.19E-07,3.70E-10,3.76E-18,4.61E-07,0.320722114,3.669410793,8.139272511,0.533917945,1.03E-05,7.33E-26,0.971827865,10.31816921
1.08E-05,0.770956334,0.023418403,3.91E-09,7439.054264,2.18E-07,6.03E-10,3.55E-18,8.67E-07,11.01667016,0.01872493,7.50E-08,2.35E-19,0,0,0.000200943,9.224355273
3.99E-05,0.553692332,0.038363464,2.55E-09,46458.19043,2.68E-07,1.78E-09,3.02E-18,6.01E-07,0.859837084,6.64149921,11.07333769,0.668238523,4.16E-05,5.31E-25,1.014126996,10.45378618
8.64E-05,0.73575487,0.041456321,3.67E-09,48632.07583,1.02E-07,1.15E-09,2.10E-18,8.87E-07,0.529659151,2.065556335,10.33287032,4.072424551,0.006438871,4.20E-10,1.741165403,11.22235459
8.11E-05,0.758413951,0.044695356,2.42E-09,29442.39941,6.51E-08,1.40E-09,1.11E-18,5.72E-07,0.555565796,1.180483074,2.818706449,6.280549405,5.454836011,0.570653036,4.842195755,15.23914548
4.97E-05,0.744071345,0.038487385,6.25E-10,18951.82918,1.16E-07,2.59E-09,1.97E-18,5.90E-07,1.143222226,1.992245524,3.418062324,5.498648812,4.409717266,1.078906375,6.790466946,17.98998121
3.55E-05,0.811172131,0.015558024,2.67E-09,40366.89194,1.03E-07,2.01E-09,1.96E-18,7.80E-07,0.786733205,2.17259214,9.571026242,8.258508224,0.141116986,1.33E-07,2.229501293,11.83341987
1.03E-05,0.500666791,0.018085196,2.51E-09,21942.1305,3.98E-07,9.29E-10,2.55E-18,8.28E-07,0.780917108,4.364642674,11.13059543,2.191324091,0.002857484,8.64E-09,1.209877447,10.70463469
7.66E-05,0.816806283,0.067094391,2.17E-09,30236.5116,1.33E-07,1.26E-09,3.50E-18,7.67E-07,0.910485365,5.49669182,13.19391948,1.702678152,3.12E-05,2.52E-25,1.365534058,10.80303648
2.61E-05,0.643153022,0.031855222,7.96E-10,17093.24374,5.76E-08,2.30E-09,3.47E-18,9.87E-07,1.49017553,2.653621149,4.562018978,6.703128856,3.329046004,0.136971207,5.264454128,15.78576395
7.40E-05,0.637119966,0.023024398,1.27E-09,31736.43324,7.96E-08,7.28E-10,2.48E-18,4.20E-07,0.411579113,0.785232528,1.465550446,2.95623235,4.244894892,1.522277895,6.029379409,16.83352604
7.30E-05,0.84243643,0.010741388,2.23E-09,42377.12736,3.19E-07,1.47E-09,3.50E-18,4.88E-07,0.785801559,5.780496999,11.21423847,0.907148994,7.58E-05,1.65E-24,1.268896119,10.67136153
1.82E-05,0.87950027,0.05296005,3.93E-09,37736.96615,2.01E-07,2.74E-09,1.22E-18,8.92E-07,1.007878924,3.849776901,12.06109548,3.89177299,0.020845794,1.58E-08,1.587905295,11.09175067
1.59E-05,0.505602312,0.041037824,1.03E-09,16940.63565,1.66E-07,1.30E-09,2.35E-18,3.35E-07,0.975540783,1.729443182,2.696694645,3.546937105,2.765087092,0.590156204,5.457514031,16.18673911
7.73E-05,0.632596847,0.069332953,3.94E-09,31864.82538,2.22E-07,5.83E-10,3.64E-18,9.79E-07,4.707929879,10.87962368,0.624123423,8.66E-06,6.28E-17,0,0.184470246,9.608671655
8.20E-05,0.722601995,0.072518411,1.45E-09,16319.5879,2.72E-07,2.67E-09,3.81E-18,6.97E-07,2.89937292,17.21477853,10.92893883,0.099147787,9.32E-08,3.58E-30,0.924538065,10.37094672
4.48E-05,0.706987523,0.02268738,3.22E-09,14241.612,1.72E-07,1.35E-09,3.48E-18,9.57E-07,19.23072994,3.822170922,0.000334403,8.81E-11,7.51E-34,0,0.089741324,9.338870258
7.06E-05,0.634672795,0.057252278,4.65E-09,46713.19307,2.85E-07,1.47E-09,3.01E-18,4.96E-07,12.66791561,4.288278595,0.002254605,1.41E-08,1.76E-29,0,0.148709273,9.464266634
6.95E-05,0.585249086,0.011979991,3.14E-09,26100.36668,3.62E-07,4.27E-10,3.88E-18,7.20E-07,1.311342207,9.824713418,3.816755017,0.007659339,1.55E-08,1.14E-30,0.653522547,10.02248214
2.55E-05,0.894296895,0.064607367,4.75E-09,8047.584868,2.23E-07,2.47E-09,1.51E-18,7.76E-07,22.83157578,1.988490552,0.003573647,5.64E-09,4.05E-31,0,0.000506403,9.266171918
8.38E-05,0.804374547,0.017904779,6.59E-10,33730.65961,2.61E-07,2.82E-09,2.39E-18,8.13E-07,0.731452636,1.43949474,3.103308193,6.028727541,5.235499383,1.160945313,6.105529842,16.98797092
7.14E-05,0.885472182,0.01205376,4.98E-09,15152.41444,2.11E-07,6.22E-10,3.58E-18,6.74E-07,7.648570255,0.001544189,9.09E-10,1.25E-22,0,0,0.239445329,9.482762947
9.53E-05,0.652048136,0.016378887,6.63E-10,45291.22361,1.06E-08,2.14E-09,3.44E-18,8.91E-07,0.789331698,1.412200355,2.269212147,3.350377992,3.704187398,1.506859746,8.59319191,20.29338293
5.58E-05,0.800929222,0.026378794,4.56E-09,18637.48805,2.14E-07,2.28E-09,1.25E-18,7.40E-07,3.135197057,14.95331833,6.697581697,0.084792092,1.32E-06,8.17E-28,0.64455844,10.08691158
1.62E-05,0.541933825,0.040486731,4.44E-09,26754.60714,3.90E-07,1.83E-09,1.19E-18,3.91E-07,1.051406098,5.994708572,10.84394221,1.219919548,0.002693781,6.51E-11,1.016498997,10.49275264
9.82E-05,0.889691293,0.051389069,3.99E-09,16179.22,1.27E-07,1.48E-09,1.93E-18,7.64E-07,5.699348388,16.80916753,3.332785714,0.001841838,1.05E-10,2.10E-35,0.447419481,9.870630613
1.35E-05,0.812843123,0.015784876,5.00E-09,47672.07057,3.10E-07,2.92E-09,3.71E-18,6.94E-07,0.303793641,5.89E-08,5.07E-14,2.79E-36,0,0,4.02E-06,9.220652969
8.79E-05,0.728408458,0.073440958,2.01E-09,46181.80508,2.48E-07,7.36E-10,1.57E-18,9.56E-07,0.239939389,0.531480094,1.291696978,3.342139882,5.217149174,1.380188921,4.38777267,14.65451776
